timestamp,x,y
11451145,49,65
11451146,39,73
11451151,45,73
11451157,41,60
11451162,42,61
11451173,35,81
11451178,46,61
11451184,41,55
11451196,41,86
11451200,40,70
11451205,49,61
11451209,49,64
11451212,44,62
11451236,36,79
11451237,49,56
11451242,43,60
11451246,86,123
11451280,43,59
11451283,49,70
11451286,43,63
11451291,51,64
11451297,41,59
11451366,49,60
11451377,43,87
11451393,39,77
11451403,38,83
11451414,41,63
11451451,53,63
11451472,43,55
11451484,54,65
11451501,41,65
11451502,38,61
11451503,39,63
11451523,38,60
11451526,53,99
11451530,40,66
11451555,49,61
11451561,47,60
11451563,51,68
11451569,40,63
11451577,46,72
11451579,43,58
11451594,48,56
11451615,44,61
11451618,47,95
11451662,40,65
11451690,49,66
11451693,37,83
11451708,36,98
11451721,36,83
11451726,46,55
11451734,46,74
11451736,46,60
11451769,49,60
11451776,45,73
11451778,46,56
11451816,37,82
11451819,51,67
11451822,43,58
11451825,52,63
11451836,53,65
11451848,38,80
11451880,38,75
11451906,41,55
11451930,50,70
11451932,38,62
11451935,40,71
11451939,41,61
11451945,46,62
11451947,38,74
11451951,41,97
11451954,47,57
11451954,52,68
11451957,38,58
11451981,41,85
11452009,46,59
11452019,48,61
11452028,33,93
11452034,50,64
11452042,40,60
11452058,39,72
11452073,38,81
11452104,38,76
11452107,37,86
11452127,48,62
11452129,46,75
11452162,46,61
11452165,46,58
11452165,44,73
11452167,38,59
11452177,47,60
11452179,51,68
11452202,50,68
11452202,41,60
11452203,39,59
11452227,53,64
11452228,40,78
11452245,38,61
11452251,35,82
11452254,41,97
11452260,39,64
11452262,37,77
11452300,34,84
11452302,47,75
11452311,54,65
11452318,45,55
11452338,41,63
11452346,40,60
11452363,41,62
11452370,48,71
11452375,50,69
11452391,43,54
11452392,48,66
11452412,49,66
11452413,48,56
11452457,45,61
11452485,48,57
11452488,43,55
11452501,54,86
11452517,43,61
11452518,51,63
11452532,37,80
11452549,48,63
11452574,48,59
11452582,42,56
11452618,39,65
11452635,40,61
11452642,33,88
11452663,52,65
11452664,41,56
11452668,48,64
11452673,48,56
11452695,52,63
11452700,46,55
11452707,37,58
11452717,43,57
11452727,43,62
11452844,41,58
11452848,42,57
11452851,46,56
11452859,35,81
11452868,45,59
11452882,40,68
11452892,51,68
11452903,47,72
11452912,40,56
11452922,43,58
11452933,41,55
11452945,49,65
11452946,72,56
11452950,39,60
11452957,37,76
11452963,46,59
11452968,38,62
11452979,50,64
