timestamp,x,y
54327650,29,120
54327685,43,111
54327691,31,106
54327740,29,124
54327757,33,111
54327850,29,116
54327881,41,113
54328060,36,124
54328083,29,123
54328086,36,120
54328168,40,108
54328197,27,125
54328220,27,126
54328239,37,121
54328577,28,126
54328596,37,121
54328672,29,119
54328697,35,124
54328710,40,114
54328727,41,112
54328853,36,123
54328883,43,111
54328957,36,124
54328964,39,115
54328979,37,120
54329022,40,114
54329060,29,121
54329086,32,108
54329390,36,125
54329394,37,119
54329498,28,124
54329499,62,50
54329501,30,123
54329511,35,124
54329518,29,117
54329524,37,120
54329563,26,127
54329580,29,126
54329634,28,123
54329669,32,110
54329675,30,119
54329693,37,119
54329748,36,121
54329748,33,112
54329766,36,120
54329772,27,125
54329805,32,126
54329831,42,111
54329953,29,118
54329972,36,122
54330006,32,117
54330008,35,124
54330014,61,50
54330083,28,116
54330122,29,120
54330140,30,120
54330158,36,125
54330170,43,111
54330202,30,127
54330259,37,120
54330267,42,113
54330400,36,108
54330400,35,124
54330421,30,121
54330449,34,125
54330475,37,121
54330497,29,127
54330502,38,116
54330508,31,113
54330525,26,126
54330534,33,102
54330547,31,118
54330580,35,126
54330632,30,115
54330641,31,111
54330663,40,114
54330715,42,111
54330729,29,127
54330818,26,125
54330961,27,124
54331008,37,117
54331024,32,127
54331025,43,111
54331118,31,112
54331152,33,119
54331170,28,124
54331184,34,126
54331252,41,112
54331256,31,120
54331316,30,112
54331318,34,111
54331328,29,119
54331353,29,116
54331376,32,102
54331389,33,126
54331390,37,121
54331418,37,118
54331424,31,121
54331433,31,126
54331509,43,111
54331565,6,112
54331571,31,110
54331587,35,107
54331668,37,119
54331676,35,126
54331741,32,112
54331773,36,121
54331800,30,118
54331828,27,125
54331867,34,125
54331893,28,123
54331893,5,113
54331991,36,125
54332004,34,119
54332081,35,119
54332091,35,125
54332135,35,124
54332152,29,115
54332161,30,113
54332183,30,114
54332183,35,127
54332187,42,111
54332190,43,111
54332205,32,114
54332208,85,34
54332268,29,118
54332302,26,125
54332376,35,124
54332398,41,113
54332402,40,114
54332403,37,119
54332415,29,126
54332452,32,104
54332516,35,127
54332617,36,125
54332676,29,117
54332722,16,116
54332797,43,111
54332800,40,113
54332837,37,121
54332912,35,126
54332930,40,114
54332956,39,115
54333162,29,123
54333167,30,119
54333262,37,119
54333334,41,113
54333349,39,115
54333350,27,126
54333367,36,90
54333420,42,111
54333512,28,124
54333601,35,123
54333635,29,116
54333720,26,125
54333756,26,126
54333834,41,114
54333875,33,113
54333876,29,112
54333887,32,103
54333901,43,111
54333944,25,127
54333945,32,112
54334037,35,91
54334047,38,116
54334056,35,124
54334069,35,123
54334146,30,114
54334216,29,124
54334236,42,111
54334268,34,94
54334403,35,124
54334422,15,116
54334604,36,119
54334605,26,124
54334662,27,124
54334669,27,123
54334675,29,115
54334848,43,111
54334848,29,121
54334883,35,123
54334963,31,127
54335043,38,118
54335068,37,118
54335093,41,113
54335094,39,117
54335098,42,111
54335125,40,114
54335158,39,115
54335190,40,115
54335208,35,123
54335220,33,125
54335224,40,113
54335234,26,125
54335322,36,120
54335335,35,91
54335346,28,121
54335347,30,124
54335348,31,127
54335368,39,114
54335416,39,95
54335525,31,125
54335542,41,113
54335543,38,118
54335549,28,122
54335613,41,112
54335631,40,95
54335645,39,124
54335663,37,118
54335667,28,126
54335885,35,120
54335887,29,126
54335907,35,124
54335926,40,114
54335966,60,72
54335985,36,94
54336013,21,96
54336038,39,114
54336113,33,126
54336132,27,127
54336200,34,124
54336203,43,111
54336233,32,126
54336360,39,94
54336377,37,89
54336423,27,127
54336444,35,122
54336470,30,113
54336533,28,127
54336542,37,117
54336560,35,121
54336578,21,96
54336602,40,114
54336603,26,124
54336648,34,125
54336679,35,124
54336680,29,123
54336683,31,127
54336697,35,98
54336722,33,117
54336771,28,123
54336781,38,115
54336828,25,125
54336863,36,122
54336882,39,114
54336896,27,124
54336905,29,125
54336915,32,103
54336933,33,125
54336942,36,121
54336953,31,103
54336959,37,118
54336979,35,121
54337003,37,117
54337003,40,114
54337017,31,127
54337017,30,126
54337088,35,123
54337136,30,111
54337171,25,126
54337173,29,122
54337227,36,123
54337245,29,123
54337273,30,114
54337340,35,124
