x,y
13.0,56.5
26.5,57.5
22.5,79.5
15.5,58.5
60.0,88.0
17.0,52.0
22.0,52.0
15.0,56.0
30.0,69.5
22.0,54.5
33.0,92.0
15.0,55.5
21.333333333333332,52.333333333333336
31.0,91.5
16.5,54.0
22.0,67.0
34.5,93.5
29.0,68.0
29.5,91.0
39.0,78.0
26.75,57.5
16.0,58.0
31.0,91.0
32.0,74.0
23.5,52.0
17.0,59.0
36.0,77.0
15.5,55.5
31.5,91.0
89.0,125.0
21.5,75.5
50.5,91.5
29.0,67.0
6.0,86.5
23.5,53.0
47.0,104.0
39.0,92.0
14.0,54.333333333333336
24.0,83.0
22.5,53.0
17.5,49.0
15.5,57.0
17.0,50.5
35.0,80.0
21.0,51.5
11.0,78.5
27.0,61.0
17.0,49.5
26.0,53.0
18.0,50.5
21.0,55.666666666666664
16.0,49.0
31.0,69.0
22.333333333333332,80.33333333333333
36.0,92.0
14.333333333333334,50.666666666666664
28.0,62.0
31.0,68.0
18.8,50.0
23.0,80.0
14.666666666666666,52.333333333333336
34.5,91.5
26.5,54.0
35.5,91.5
21.0,78.0
24.0,52.0
34.0,77.5
5.5,86.0
23.5,51.0
34.0,91.0
17.0,80.0
17.5,52.0
17.0,80.0
27.5,60.0
35.5,91.5
15.0,51.0
20.5,56.5
17.5,50.0
38.0,92.0
92.0,118.0
41.0,91.0
23.666666666666668,50.0
20.0,60.5
29.5,92.5
92.0,116.0
26.5,58.25
29.5,92.5
13.0,95.0
17.5,51.5
21.0,62.0
24.0,54.0
28.0,67.0
40.5,91.0
19.333333333333332,52.0
36.5,92.0
19.5,60.0
35.0,91.0
21.0,57.5
19.0,49.333333333333336
39.0,92.0
14.0,53.0
21.0,50.5
35.0,91.0
29.0,91.0
26.5,52.0
17.0,53.5
40.5,91.0
32.5,90.5
16.0,51.5
39.0,92.0
28.0,56.0
19.0,58.5
26.0,51.0
15.0,52.5
46.0,72.0
32.0,90.5
28.0,58.0
22.5,49.5
41.0,77.0
26.5,52.0
19.0,51.5
53.0,92.0
21.5,52.0
27.0,55.0
15.5,49.0
37.5,91.5
25.0,50.0
13.0,81.0
23.0,49.0
32.0,70.0
27.5,62.0
38.0,92.0
23.6,50.8
17.666666666666668,51.0
32.0,71.0
20.5,49.5
33.5,91.5
15.5,51.0
34.0,91.0
25.5,51.5
18.0,49.0
25.0,52.0
17.5,52.5
26.0,51.5
91.0,120.0
17.0,49.333333333333336
27.0,88.0
39.0,75.5
15.0,52.5
23.5,52.5
21.666666666666668,74.33333333333333
34.0,90.5
20.0,60.0
21.5,51.5
34.5,90.5
16.5,49.0
18.333333333333332,56.333333333333336
29.5,89.5
24.5,51.5
36.5,90.5
21.0,62.0
30.0,90.0
15.0,81.0
23.5,81.0
44.0,92.0
17.666666666666668,52.0
34.0,91.0
19.5,54.5
80.0,104.0
25.5,81.5
49.0,114.0
32.5,90.5
34.0,75.0
19.0,54.5
26.0,49.0
35.0,93.0
30.0,65.0
32.0,90.0
24.0,51.0
16.0,50.5
42.0,91.0
23.0,48.5
19.75,51.5
41.0,92.0
18.666666666666668,47.666666666666664
47.5,66.0
20.0,58.5
27.0,49.5
20.333333333333332,50.0
76.0,53.0
38.333333333333336,91.0
28.0,51.0
30.5,65.0
37.0,91.0
20.666666666666668,49.333333333333336
36.5,91.0
35.0,77.66666666666667
19.0,54.0
26.5,64.5
23.5,63.5
27.0,53.0
20.0,48.0
27.0,49.0
19.0,58.666666666666664
28.0,52.0
9.0,75.5
19.5,58.0
29.0,55.0
21.0,61.0
9.0,74.0
20.0,55.75
27.333333333333332,51.333333333333336
17.0,51.0
20.0,62.0
18.0,50.0
20.0,57.5
28.0,51.0
24.0,48.5
33.5,74.5
18.0,46.5
24.0,51.0
18.0,50.75
29.0,90.0
18.5,53.5
26.0,49.0
19.5,56.0
92.0,107.0
17.333333333333332,50.0
23.0,58.0
19.5,48.0
33.0,101.5
23.0,63.0
41.5,76.5
34.0,77.0
25.5,49.5
34.0,90.0
22.5,78.5
41.0,91.0
41.0,76.0
27.5,88.0
28.0,51.0
19.0,49.5
16.0,82.0
28.0,52.0
44.0,93.0
20.666666666666668,51.0
28.0,89.0
23.0,80.0
30.5,65.5
23.5,49.0
30.0,64.0
20.5,53.5
26.0,56.0
22.5,79.5
19.0,50.666666666666664
24.0,63.0
20.0,52.0
35.0,90.0
20.0,47.5
35.0,91.0
18.0,51.0
35.5,90.0
19.0,48.0
22.666666666666668,50.0
29.0,61.0
22.5,55.5
19.0,48.0
27.5,50.25
37.0,76.0
30.0,56.0
27.0,79.0
18.666666666666668,51.0
6.0,74.0
25.0,79.0
18.5,49.0
