x,y
28.0,61.5
18.333333333333332,59.0
28.5,59.5
19.0,58.0
23.5,61.5
29.0,76.0
29.5,60.5
22.666666666666668,63.0
27.5,75.5
23.0,62.333333333333336
19.5,62.0
17.0,65.5
31.0,66.0
22.714285714285715,61.714285714285715
16.25,63.75
21.5,60.0
29.0,60.0
19.0,62.5
29.5,63.5
27.0,60.5
25.5,75.0
19.0,60.5
27.0,61.0
20.5,66.5
20.0,58.0
17.0,62.5
21.0,70.0
19.75,61.75
29.5,62.5
18.666666666666668,63.333333333333336
25.0,61.5
15.0,65.0
24.0,62.5
19.0,59.0
22.5,71.0
26.5,63.5
33.0,75.0
24.0,62.333333333333336
18.5,61.0
23.0,72.0
20.5,63.5
34.5,77.5
18.0,61.0
27.0,60.0
18.0,67.66666666666667
26.0,61.666666666666664
16.5,61.0
20.0,67.0
17.666666666666668,61.0
26.5,62.5
26.0,76.0
19.0,68.5
30.0,64.0
18.0,62.0
31.0,68.0
20.5,57.5
17.0,65.0
27.5,62.5
21.0,60.666666666666664
26.0,75.0
16.5,61.5
26.0,63.5
18.0,62.0
23.0,60.0
19.0,63.5
25.5,60.0
18.333333333333332,63.0
21.0,60.333333333333336
20.0,66.0
30.333333333333332,65.33333333333333
18.333333333333332,58.666666666666664
17.0,66.5
22.0,59.0
36.0,79.5
20.0,58.0
33.0,75.5
28.5,67.5
48.0,91.0
24.0,61.5
18.5,68.0
33.5,75.5
16.5,65.5
24.0,61.0
18.25,63.5
27.0,70.0
20.666666666666668,63.333333333333336
27.0,78.0
25.0,63.5
18.666666666666668,66.33333333333333
24.5,71.0
16.0,61.0
27.5,58.5
26.0,71.0
19.0,59.5
29.5,65.0
67.0,60.0
19.5,62.0
25.0,71.0
19.0,64.5
23.666666666666668,72.66666666666667
17.75,61.25
27.0,61.5
27.0,70.0
17.666666666666668,61.666666666666664
17.0,68.0
25.0,59.5
27.0,80.0
17.2,63.6
29.0,71.0
16.0,60.5
19.625,63.625
29.5,70.0
27.5,64.0
28.0,67.5
17.5,61.0
26.0,84.5
18.5,66.0
29.0,65.0
16.75,66.5
29.5,65.0
36.0,81.0
28.666666666666668,65.33333333333333
36.5,81.0
17.4,62.6
22.5,72.0
17.0,63.5
24.5,61.5
45.0,96.0
17.333333333333332,66.33333333333333
33.0,71.0
18.0,63.0
39.0,81.0
23.666666666666668,63.0
17.6,62.4
15.0,67.0
21.5,64.0
66.0,57.0
16.5,65.5
32.0,70.0
16.0,63.5
33.0,71.0
20.0,66.0
15.0,63.0
20.5,61.5
37.0,83.0
61.5,65.0
16.0,59.0
18.0,67.5
28.0,62.0
19.75,65.75
35.0,98.0
17.0,59.5
27.0,62.333333333333336
16.666666666666668,65.33333333333333
25.0,77.0
29.0,64.5
30.5,68.0
22.0,61.0
27.666666666666668,63.0
32.0,70.0
25.0,63.0
39.0,98.0
19.333333333333332,70.66666666666667
31.0,74.0
17.5,58.0
17.0,65.5
28.5,74.0
24.0,75.5
33.0,76.0
17.0,66.33333333333333
26.5,62.5
16.5,68.0
17.5,59.5
27.0,61.5
30.0,69.0
33.5,77.5
18.0,60.0
25.0,78.0
17.0,64.0
25.5,83.5
17.0,64.0
37.0,83.0
25.666666666666668,62.666666666666664
23.0,74.0
17.5,63.0
28.5,65.5
16.0,66.0
25.0,83.0
17.5,64.0
26.25,63.25
19.0,63.0
23.5,72.0
15.0,61.0
16.666666666666668,65.33333333333333
35.0,98.0
25.2,63.2
37.0,98.0
21.5,62.0
26.0,72.0
25.5,63.5
14.5,67.5
27.5,78.0
18.0,70.5
27.0,65.5
21.0,73.0
18.5,63.0
25.0,87.5
16.5,68.0
15.5,62.5
24.0,87.0
18.0,67.5
26.0,65.0
16.0,67.33333333333333
24.5,72.0
16.5,62.5
28.5,70.5
22.5,63.5
18.0,71.0
33.5,78.0
16.333333333333332,68.33333333333333
26.5,66.5
36.0,81.0
25.5,72.5
18.5,63.0
29.0,67.0
41.0,97.0
17.0,62.0
25.0,66.0
28.0,66.0
17.5,62.0
17.0,68.0
27.0,69.0
14.5,62.5
26.0,62.0
28.0,70.0
26.0,65.0
30.0,72.0
18.333333333333332,69.66666666666667
31.0,67.0
28.5,76.5
31.0,67.0
19.0,62.666666666666664
26.0,63.0
15.0,66.5
22.0,75.5
20.0,66.33333333333333
18.0,59.0
24.5,77.0
17.5,62.5
16.333333333333332,67.33333333333333
24.5,65.5
22.0,75.0
24.0,64.0
31.0,75.0
14.5,67.0
61.0,55.0
25.5,64.5
16.0,67.0
27.5,64.5
28.0,70.0
18.5,63.5
27.5,64.0
17.5,67.0
26.0,64.0
16.5,64.5
27.0,63.0
18.0,65.0
35.0,80.0
16.0,67.0
27.0,65.5
35.0,98.0
19.666666666666668,66.0
41.0,75.0
19.666666666666668,63.0
30.5,73.5
27.0,63.0
17.333333333333332,67.66666666666667
54.0,73.0
18.4,65.6
26.0,62.5
18.5,61.5
25.0,68.0
14.333333333333334,62.666666666666664
17.0,70.0
19.0,60.0
26.5,68.0
30.5,73.5
29.0,69.0
16.0,63.5
22.0,75.0
17.0,68.0
28.5,72.0
16.0,60.0
16.5,64.5
23.5,77.0
23.0,66.0
16.333333333333332,62.666666666666664
30.0,71.0
26.5,66.5
16.5,63.5
22.5,76.5
13.5,66.5
46.0,96.0
15.0,68.5
29.5,74.5
27.5,72.0
25.0,79.0
21.5,64.0
16.0,70.0
28.0,74.0
14.0,70.0
19.5,64.5
24.0,72.0
19.5,67.5
26.0,86.0
29.5,72.0
23.0,64.0
18.0,68.0
27.0,67.0
16.5,70.5
25.0,63.0
18.0,71.0
34.0,79.0
24.0,68.0
17.5,63.0
23.333333333333332,65.66666666666667
40.0,97.0
25.333333333333332,64.0
30.0,94.0
19.666666666666668,66.16666666666667
15.0,66.5
59.0,82.0
33.5,80.5
14.0,63.5
25.5,65.5
31.0,72.0
16.5,68.5
18.0,62.0
39.0,98.0
25.0,66.0
25.0,74.0
20.5,66.5
41.0,98.0
22.666666666666668,65.33333333333333
32.0,76.5
28.0,67.5
34.5,82.0
18.0,67.33333333333333
28.0,70.5
18.5,64.0
30.0,73.5
18.333333333333332,67.0
27.333333333333332,67.0
18.0,71.0
23.5,65.5
40.0,98.0
28.5,67.5
38.0,97.0
14.0,69.5
26.0,68.33333333333333
43.0,75.0
15.0,67.0
23.0,66.0
16.5,68.0
18.0,63.0
28.0,78.33333333333333
18.5,65.0
42.0,75.5
24.0,64.0
63.0,80.0
27.75,69.75
15.666666666666666,65.66666666666667
41.0,76.0
22.0,63.5
16.0,72.0
23.333333333333332,64.33333333333333
15.0,64.0
21.5,68.5
29.0,72.0
24.0,66.0
29.0,68.0
19.0,69.5
18.0,65.0
14.5,69.5
36.0,84.0
26.5,69.0
38.0,87.0
18.0,70.33333333333333
29.0,73.0
15.0,68.0
25.0,65.0
19.0,74.5
25.0,89.0
28.5,70.0
23.5,79.0
25.666666666666668,66.66666666666667
47.0,98.0
14.5,69.5
47.0,99.0
24.5,67.75
14.0,69.0
17.0,63.5
13.333333333333334,67.33333333333333
22.5,77.5
26.666666666666668,78.33333333333333
17.0,71.0
14.0,64.33333333333333
32.0,79.0
17.0,63.333333333333336
13.0,70.0
23.0,66.0
15.0,69.0
29.0,94.0
26.5,69.5
14.5,71.0
29.0,69.0
16.5,64.0
14.0,71.0
28.5,69.5
26.0,91.0
15.555555555555555,68.88888888888889
21.0,66.0
28.0,70.5
36.0,81.0
16.666666666666668,68.33333333333333
29.0,73.0
25.0,67.5
33.0,98.0
25.0,67.5
35.5,83.0
16.6,68.4
31.5,77.0
27.5,71.5
14.333333333333334,64.0
0.0,88.0
23.5,65.5
31.5,78.5
16.0,63.0
14.75,70.0
29.0,74.0
18.0,66.5
27.0,69.5
13.0,64.0
19.333333333333332,66.66666666666667
24.0,67.0
16.5,72.5
12.0,65.0
24.0,78.0
27.0,70.0
31.0,76.5
14.5,65.5
21.5,65.0
15.0,70.0
25.0,66.0
15.0,63.0
28.0,93.5
28.0,72.0
24.5,65.5
22.5,82.0
46.5,90.0
17.0,71.0
25.0,70.0
32.5,97.5
18.5,69.0
26.5,86.5
13.0,72.0
34.5,81.0
19.0,75.0
13.666666666666666,66.33333333333333
18.0,75.0
17.0,66.5
24.0,66.0
14.5,70.0
23.0,67.0
14.75,66.0
15.0,71.0
35.0,81.5
14.666666666666666,70.0
17.5,64.0
24.0,79.5
23.0,70.66666666666667
14.0,71.5
17.0,99.0
31.0,77.66666666666667
35.0,83.0
21.0,76.0
13.0,69.5
31.0,78.0
12.0,69.0
18.0,64.5
38.0,81.0
17.333333333333332,70.33333333333333
39.0,81.0
29.0,73.5
38.0,81.0
13.5,67.5
20.5,67.0
74.5,56.0
24.666666666666668,68.0
42.0,98.0
19.8,66.2
41.0,98.0
24.5,69.5
20.0,77.0
14.5,65.5
18.0,75.0
16.0,66.83333333333333
33.0,79.0
16.25,69.5
40.0,99.0
16.5,65.0
25.333333333333332,69.33333333333333
12.0,72.0
22.5,79.5
20.0,66.5
17.0,73.33333333333333
26.0,69.5
13.5,71.5
15.0,65.0
17.5,69.5
34.0,81.0
36.5,99.0
15.0,72.33333333333333
26.0,92.0
29.5,76.0
44.0,74.0
18.5,65.5
44.0,75.0
24.0,77.0
43.0,75.0
15.5,71.5
31.0,78.0
15.5,70.5
28.0,99.0
22.5,68.0
44.0,75.0
17.0,69.66666666666667
22.0,79.0
12.5,66.5
21.0,73.0
22.0,67.5
18.0,76.0
21.5,68.25
18.5,73.0
20.5,64.5
22.5,78.0
24.0,68.0
14.5,67.5
15.0,72.0
23.5,69.0
11.0,67.0
24.0,66.5
23.0,79.0
15.0,73.0
14.666666666666666,66.66666666666667
18.5,75.5
26.5,71.0
33.0,80.0
17.5,66.5
23.0,81.0
23.0,66.5
16.666666666666668,75.66666666666667
15.5,64.5
23.0,75.0
14.5,66.0
25.0,69.0
30.0,96.0
21.5,76.5
23.0,68.0
17.0,71.0
27.5,74.0
14.333333333333334,71.0
46.0,103.0
14.0,71.0
31.0,79.0
24.666666666666668,71.66666666666667
18.0,70.2
35.0,81.0
15.666666666666666,72.66666666666667
43.5,96.5
29.333333333333332,77.66666666666667
16.25,72.25
23.0,70.0
26.5,77.0
15.5,73.5
22.0,76.0
33.5,80.5
19.0,78.0
13.666666666666666,66.33333333333333
22.0,80.0
14.0,74.5
34.0,80.0
74.0,54.0
23.0,70.0
19.0,77.0
24.0,72.5
11.0,68.5
21.0,68.66666666666667
13.0,72.5
13.0,66.5
28.0,95.33333333333333
27.5,74.0
15.0,66.0
30.0,96.0
21.75,76.0
43.0,78.0
15.0,73.0
25.0,71.0
16.333333333333332,75.0
23.0,80.0
15.25,73.0
28.0,94.0
15.0,74.0
22.5,69.0
24.0,91.0
13.666666666666666,72.66666666666667
27.5,80.5
16.0,67.0
24.5,70.5
11.0,71.0
20.5,68.0
28.0,73.5
32.0,79.0
23.0,71.0
12.666666666666666,68.0
17.0,73.0
26.5,76.5
21.75,71.25
31.5,80.0
15.0,70.0
29.0,77.0
17.75,74.25
25.5,72.5
50.0,100.0
16.333333333333332,68.0
32.0,80.5
23.0,71.0
16.0,68.0
21.5,70.0
12.333333333333334,69.66666666666667
21.5,73.5
17.0,77.5
17.5,69.0
25.0,73.5
14.0,76.0
25.5,73.0
26.0,93.0
15.666666666666666,72.0
19.0,69.33333333333333
12.0,75.0
23.5,70.5
15.0,76.0
20.0,69.0
15.0,68.0
20.5,80.0
37.0,83.5
13.333333333333334,74.0
19.0,70.0
39.0,82.0
28.0,77.0
13.333333333333334,71.66666666666667
39.0,81.0
13.5,68.5
25.0,74.0
19.5,70.0
34.0,83.0
74.0,71.0
29.5,78.5
48.0,108.0
23.0,74.0
12.0,71.0
23.5,73.0
17.666666666666668,78.0
22.5,79.0
24.0,71.33333333333333
14.0,73.5
37.0,100.0
24.0,75.0
32.5,82.0
25.0,72.0
22.5,78.0
12.0,76.0
13.0,72.5
58.0,60.0
14.666666666666666,76.66666666666667
17.0,68.0
22.5,77.0
20.5,70.0
14.0,77.0
12.5,70.5
25.0,80.0
13.0,76.0
21.5,71.0
58.0,60.0
14.0,75.66666666666667
26.0,72.0
21.0,81.33333333333333
16.0,69.0
23.0,75.0
12.0,71.5
24.0,72.5
23.0,75.0
14.0,76.0
21.0,70.5
26.5,75.0
16.0,78.0
21.0,79.0
11.0,70.5
25.333333333333332,73.33333333333333
15.0,69.0
31.0,97.0
27.5,82.5
36.0,87.0
13.5,76.0
17.0,72.0
17.0,78.0
24.333333333333332,74.66666666666667
14.5,73.0
44.0,74.0
11.5,71.5
22.0,72.33333333333333
18.5,80.0
23.0,72.66666666666667
13.0,73.66666666666667
28.0,78.0
11.5,74.5
25.0,72.0
20.0,72.5
14.5,70.5
20.0,73.0
11.5,71.5
16.0,77.0
15.5,71.0
32.0,82.0
18.5,71.5
22.0,74.5
16.0,70.0
18.5,76.5
31.5,81.0
68.0,92.0
16.0,78.0
28.5,80.5
14.0,69.0
23.0,81.5
30.0,80.0
12.5,74.0
61.0,52.0
21.5,82.0
20.0,72.5
13.333333333333334,76.0
13.0,69.0
31.5,81.5
15.0,74.0
32.0,82.0
23.0,70.5
13.0,78.0
25.5,78.5
21.0,73.0
31.0,81.5
15.0,77.5
31.0,81.0
26.0,94.0
16.5,74.5
13.0,69.0
28.666666666666668,78.66666666666667
17.0,71.0
27.666666666666668,79.33333333333333
22.0,83.0
30.5,81.0
14.5,67.5
41.0,99.0
22.0,72.0
10.0,72.0
17.5,71.0
23.0,74.0
41.0,98.0
12.0,75.5
20.5,71.5
27.0,92.0
13.0,78.0
20.5,73.0
21.0,80.0
23.0,74.0
41.0,77.0
14.0,77.5
35.0,86.0
18.5,72.0
34.0,84.0
22.666666666666668,75.0
38.666666666666664,82.33333333333333
16.5,71.5
38.0,82.0
32.0,82.0
21.0,72.0
24.0,81.0
15.0,74.33333333333333
26.0,78.0
18.5,81.0
22.5,74.5
14.5,77.0
21.0,71.5
27.5,77.5
24.0,88.0
21.5,83.0
33.0,83.0
14.0,77.0
22.0,83.0
28.5,79.5
12.0,76.0
18.333333333333332,72.33333333333333
23.0,90.0
12.0,76.5
25.0,80.0
16.5,75.0
31.5,81.5
26.666666666666668,77.33333333333333
13.0,77.0
21.5,80.5
39.0,98.0
18.5,72.0
20.0,82.0
15.0,74.5
23.0,85.0
12.5,71.5
13.0,79.0
23.5,79.5
19.0,72.0
13.0,76.0
21.666666666666668,76.0
13.5,79.5
22.5,72.5
17.0,73.5
25.5,78.0
27.5,94.5
30.0,82.0
16.5,78.5
18.75,72.25
22.0,80.5
11.0,75.5
26.5,95.0
13.833333333333334,73.66666666666667
22.333333333333332,76.33333333333333
14.5,74.0
15.0,80.0
17.0,72.5
12.5,78.5
20.5,71.5
29.0,80.0
16.5,79.0
23.0,74.0
12.5,79.0
25.0,75.0
28.666666666666668,80.0
18.0,80.5
33.0,83.0
15.5,81.0
21.0,74.5
15.0,71.0
27.0,78.5
15.0,72.0
21.5,82.0
11.0,76.0
16.5,74.0
80.0,86.0
24.5,79.0
27.0,95.0
28.5,79.5
20.0,78.0
14.0,70.5
22.0,85.0
15.0,77.5
29.0,97.0
26.5,77.0
14.0,69.0
13.0,78.0
29.0,80.5
20.0,83.0
32.5,83.0
12.5,75.5
30.0,81.0
22.5,74.5
14.666666666666666,70.33333333333333
23.0,76.0
18.0,73.0
22.0,85.0
43.0,84.0
14.0,75.0
19.0,83.0
31.333333333333332,83.33333333333333
21.0,73.0
10.0,75.5
32.0,83.0
22.5,75.0
17.5,82.0
11.0,75.5
29.0,81.0
14.666666666666666,76.33333333333333
29.0,82.0
35.0,86.5
22.0,73.0
31.0,83.0
17.0,79.5
23.5,79.0
38.0,83.0
10.0,75.0
74.0,51.0
22.0,83.0
35.5,83.0
41.0,100.0
37.0,85.0
15.0,74.0
22.0,85.5
10.0,76.0
24.0,94.0
10.0,76.0
14.0,81.0
27.5,80.5
37.666666666666664,83.66666666666667
22.5,75.0
11.0,79.0
18.5,80.5
23.0,77.0
31.0,82.0
22.0,84.0
12.0,80.0
46.5,99.0
29.5,81.0
17.0,74.0
26.5,78.5
21.75,75.5
28.0,79.0
8.0,99.0
