x,y
44.333333333333336,59.0
44.25,55.75
47.5,60.5
36.0,74.0
47.333333333333336,61.333333333333336
42.5,59.0
29.0,93.0
47.5,56.5
45.5,61.0
42.2,55.4
47.25,59.5
29.0,93.0
50.0,56.0
47.0,77.0
46.166666666666664,56.5
48.5,63.0
46.0,52.0
39.0,55.5
50.0,61.5
37.0,59.0
46.375,58.875
38.5,56.5
48.5,64.5
47.0,77.0
40.5,67.5
52.0,115.0
43.5,57.0
41.0,58.0
48.0,67.66666666666667
39.5,55.5
49.0,68.0
47.5,57.5
48.0,65.33333333333333
37.0,68.0
47.5,54.0
39.0,57.5
49.5,66.5
43.666666666666664,56.333333333333336
49.0,64.5
29.5,78.5
43.5,57.0
50.0,66.0
41.0,55.75
42.0,73.0
47.5,64.0
30.0,77.0
48.0,61.666666666666664
44.666666666666664,55.333333333333336
47.0,77.5
43.0,72.0
46.5,58.0
40.0,58.5
47.0,58.0
45.0,70.5
39.0,55.0
47.75,55.0
39.0,59.0
48.5,58.0
44.0,71.0
39.5,56.5
36.0,73.0
42.5,59.5
49.5,66.0
44.0,55.75
47.666666666666664,56.666666666666664
44.2,56.6
36.5,61.0
46.0,56.0
38.5,59.0
50.0,65.0
40.0,57.333333333333336
48.0,68.0
37.0,71.0
45.666666666666664,55.333333333333336
33.5,76.5
45.0,55.0
40.0,59.0
34.0,76.0
41.333333333333336,54.0
47.5,62.5
36.0,93.0
44.666666666666664,58.333333333333336
49.0,65.0
43.0,54.5
37.0,93.0
47.0,57.0
40.0,57.5
49.0,65.0
45.5,55.0
43.0,90.0
39.666666666666664,56.0
44.0,55.5
39.0,57.5
36.0,93.0
42.0,56.0
23.0,56.0
45.0,54.333333333333336
24.0,55.0
36.5,93.0
40.5,56.0
32.0,80.0
46.5,54.5
47.5,66.0
27.0,80.0
47.0,67.5
47.5,60.0
47.6,65.0
35.0,68.0
47.0,56.0
49.0,67.0
42.333333333333336,55.333333333333336
38.0,72.0
43.333333333333336,55.666666666666664
48.0,69.0
47.0,57.0
23.0,56.0
48.5,64.5
43.5,55.5
48.0,63.5
45.0,71.0
45.5,54.5
47.333333333333336,56.0
45.5,70.5
46.5,57.0
47.5,62.5
36.0,66.0
48.0,66.5
45.5,57.0
23.0,56.0
41.0,59.0
46.5,54.0
46.0,68.0
47.5,58.0
39.0,71.0
47.5,57.0
44.0,55.0
48.5,67.5
40.5,57.5
41.0,71.0
38.0,54.5
20.0,77.0
38.0,54.0
34.0,69.0
46.0,54.333333333333336
37.0,55.0
46.0,64.5
44.0,55.333333333333336
46.0,64.0
48.5,57.5
44.5,54.0
38.666666666666664,57.0
35.0,73.0
42.0,54.0
50.0,55.0
40.666666666666664,57.0
48.5,58.0
40.0,66.0
40.0,55.5
48.666666666666664,56.333333333333336
38.0,56.5
47.0,63.666666666666664
35.0,64.0
46.0,57.5
61.0,64.0
39.0,57.0
42.666666666666664,52.666666666666664
38.5,73.0
42.0,67.5
45.5,54.0
39.0,68.0
46.0,55.5
46.0,68.0
39.5,72.5
32.0,86.0
48.0,57.5
44.0,70.0
45.0,54.0
37.5,59.5
49.5,66.0
41.0,71.0
46.25,55.25
42.0,57.0
44.0,69.0
43.5,53.5
43.0,70.0
47.0,57.0
47.0,66.0
52.0,94.0
37.0,57.0
47.5,55.0
44.0,56.0
42.5,64.0
46.0,52.0
49.0,64.0
41.0,56.0
32.0,87.0
38.5,56.5
39.5,92.5
42.0,71.0
45.0,56.333333333333336
39.0,72.0
41.0,53.5
48.5,63.5
32.5,77.0
46.666666666666664,56.333333333333336
36.0,64.0
46.0,61.0
33.0,74.0
46.0,60.0
39.0,92.5
45.0,58.0
37.0,56.5
46.0,55.666666666666664
45.666666666666664,64.0
44.0,50.0
46.5,60.0
41.5,58.0
45.0,62.5
43.333333333333336,70.0
47.8,64.0
45.6,55.0
38.0,93.0
41.333333333333336,54.333333333333336
46.0,53.0
40.333333333333336,55.666666666666664
37.5,93.0
47.0,66.0
36.5,52.5
45.666666666666664,53.0
39.5,66.0
45.0,53.0
41.0,57.666666666666664
43.333333333333336,52.333333333333336
41.333333333333336,65.66666666666667
43.4,52.6
40.0,55.0
36.0,94.0
40.0,54.0
45.0,51.0
46.0,59.5
35.0,64.0
46.5,53.75
39.0,70.0
43.5,57.666666666666664
43.0,53.5
29.0,86.0
45.5,59.0
36.0,54.5
46.0,62.0
44.4,53.2
36.0,54.0
44.666666666666664,56.0
32.0,73.0
45.333333333333336,60.0
39.0,65.0
42.0,53.5
57.0,58.0
43.25,52.0
46.0,66.0
47.0,58.0
42.0,70.0
40.666666666666664,52.333333333333336
29.0,76.0
43.5,62.0
35.0,59.0
46.4,53.2
40.0,57.0
44.5,56.5
39.0,55.0
44.0,68.0
46.0,58.333333333333336
29.0,86.0
39.0,54.5
9.0,95.0
35.5,60.5
38.5,55.0
42.0,70.0
40.5,56.5
41.5,71.5
36.0,56.0
45.0,54.5
14.0,81.0
42.333333333333336,58.0
34.0,62.0
45.0,54.666666666666664
38.0,55.5
44.5,52.5
47.0,65.0
38.0,53.5
46.666666666666664,60.0
38.5,56.5
38.5,52.0
46.5,63.5
41.666666666666664,54.666666666666664
37.0,55.0
42.5,57.5
40.0,72.0
43.5,63.5
37.0,53.0
29.0,85.0
43.5,55.5
46.0,64.0
7.0,80.0
43.25,53.25
44.0,59.5
44.0,54.5
45.5,62.0
36.0,53.0
41.333333333333336,52.666666666666664
36.0,67.0
46.5,53.0
33.5,67.5
42.0,55.5
1.0,80.0
44.5,53.5
37.0,54.75
42.666666666666664,68.66666666666667
39.5,54.5
47.0,65.0
45.0,56.5
46.0,66.0
37.5,56.0
44.0,62.0
42.666666666666664,55.666666666666664
41.0,72.0
46.0,54.5
37.0,61.0
43.5,66.0
42.0,52.5
40.5,54.5
42.5,69.5
43.0,52.25
41.333333333333336,57.333333333333336
45.666666666666664,57.666666666666664
35.0,58.0
43.75,55.75
37.0,53.0
35.0,57.0
43.5,62.25
40.5,55.0
34.5,61.5
46.5,64.0
41.5,71.5
44.0,65.0
39.0,55.0
47.0,63.0
42.5,53.0
40.0,72.0
37.0,55.5
32.0,72.0
40.0,51.0
45.5,66.0
43.0,52.5
9.0,77.0
44.5,52.0
37.0,53.0
42.0,54.666666666666664
37.0,58.0
42.5,61.5
43.5,53.5
43.0,68.0
46.0,57.0
32.0,71.0
45.0,63.0
28.0,77.0
45.0,61.5
46.0,54.0
41.0,53.666666666666664
48.0,65.0
42.0,52.5
44.0,57.5
38.0,75.0
45.333333333333336,60.333333333333336
46.0,53.0
9.0,77.0
45.333333333333336,52.666666666666664
46.0,60.0
39.75,55.25
46.5,64.0
35.0,51.0
43.0,52.5
47.0,63.0
40.333333333333336,54.333333333333336
9.0,77.0
44.0,67.0
44.0,56.5
43.0,61.0
42.4,54.4
38.5,58.5
9.0,77.0
44.25,65.5
45.0,53.5
38.5,56.5
43.0,67.0
40.666666666666664,51.0
10.0,76.0
35.666666666666664,55.0
42.0,49.0
44.5,54.0
42.0,91.0
34.0,59.0
42.25,51.5
41.0,69.0
44.5,56.5
34.0,58.0
44.0,61.5
43.5,51.0
46.5,62.5
39.0,56.5
41.5,51.0
34.0,63.0
42.0,58.5
35.5,60.0
43.666666666666664,51.666666666666664
34.0,62.0
42.5,54.0
45.0,60.5
37.0,54.0
44.0,55.0
44.0,63.5
29.0,79.0
42.666666666666664,49.666666666666664
43.0,61.0
43.5,56.0
40.0,71.0
44.0,63.0
40.5,51.5
34.0,51.0
44.5,54.5
45.0,62.5
33.0,62.0
45.666666666666664,62.333333333333336
28.0,80.0
44.333333333333336,54.0
43.5,64.5
40.333333333333336,57.666666666666664
41.0,68.5
37.0,53.0
44.666666666666664,54.333333333333336
32.0,68.0
44.333333333333336,60.0
40.0,51.0
44.5,61.5
39.5,54.0
32.0,70.0
44.5,57.5
52.0,90.0
43.0,68.5
45.0,52.0
40.5,52.5
45.0,61.5
34.0,55.0
44.0,60.5
37.0,52.5
40.0,72.0
41.5,52.5
42.666666666666664,68.0
41.5,56.0
37.0,53.5
43.75,65.5
40.0,70.0
46.0,63.0
43.0,51.0
37.5,55.0
41.0,49.0
32.0,68.0
44.5,60.0
45.0,51.0
37.0,65.0
29.0,75.0
46.0,61.666666666666664
43.0,52.5
37.0,52.5
44.0,57.666666666666664
35.0,53.0
34.666666666666664,61.0
36.5,55.0
44.5,54.5
35.5,57.0
36.0,52.0
45.0,62.0
44.0,55.0
34.0,56.0
38.5,52.0
33.0,60.5
39.0,69.0
44.5,61.5
44.5,53.5
46.0,60.0
41.333333333333336,51.0
37.0,66.0
42.0,55.5
42.5,56.5
44.666666666666664,53.0
41.5,66.5
42.5,55.0
35.5,55.0
42.5,67.0
41.5,51.5
41.5,69.5
43.333333333333336,54.333333333333336
41.5,69.5
40.0,91.0
43.0,56.5
43.0,64.5
41.0,56.0
43.5,65.5
35.5,52.5
43.0,58.0
41.5,52.5
27.0,77.0
42.666666666666664,63.333333333333336
35.0,55.5
42.0,48.0
38.333333333333336,65.33333333333333
41.5,56.0
39.0,63.0
35.0,55.0
41.0,67.0
40.5,51.0
37.5,71.0
41.5,56.0
40.0,68.5
39.0,50.5
40.5,61.0
43.0,53.5
64.0,88.0
43.0,56.5
32.0,59.0
37.0,52.0
41.5,67.5
15.0,94.0
37.0,60.666666666666664
37.5,53.0
46.0,59.0
43.5,50.0
44.0,65.0
32.5,65.0
39.5,68.5
54.0,76.0
43.666666666666664,59.333333333333336
36.0,75.0
