timestamp,x,y
44091951,95,96
44091982,107,114
44092032,112,107
44092033,114,112
44092037,101,113
44092109,100,102
44092164,98,107
44092189,96,107
44092190,101,103
44092244,116,113
44092251,90,106
44092264,106,106
44092348,96,106
44092351,104,113
44092373,95,107
44092377,107,119
44092389,99,111
44092407,112,110
44092418,95,113
44092419,20,107
44092427,116,114
44092430,95,115
44092431,114,113
44092436,94,109
44092445,102,113
44092486,105,106
44092497,113,118
44092502,112,114
44092600,107,114
44092608,114,108
44092632,97,112
44092645,114,110
44092651,116,113
44092663,100,111
44092671,95,113
44092677,116,109
44092681,104,110
44092688,110,120
44092713,115,112
44092796,113,110
44092812,98,110
44092815,112,112
44092822,101,112
44092854,108,115
44092883,111,116
44092915,100,102
44092926,116,112
44092931,103,110
44092952,104,110
44092981,101,113
44093011,102,103
44093119,115,110
44093120,95,107
44093123,103,104
44093136,113,110
44093196,102,104
44093202,116,117
44093285,113,107
44093315,103,110
44093372,104,113
44093389,117,110
44093409,112,116
44093436,107,106
44093560,108,106
44093579,106,110
44093582,97,106
44093599,90,107
44093604,115,108
44093636,113,117
44093645,109,106
44093659,105,111
44093663,114,116
44093681,96,109
44093690,104,110
44093708,113,110
44093722,105,113
44093835,109,110
44093858,111,115
44093870,114,111
44093877,110,112
44093920,99,110
44093925,116,111
44093955,112,116
44093960,106,106
44093966,114,118
44093970,102,113
44093975,95,107
44093997,108,114
44094066,105,109
44094098,117,114
44094108,99,113
44094109,104,110
44094117,110,115
44094155,103,104
44094160,105,114
44094163,105,113
44094172,115,115
44094175,95,110
44094185,115,114
44094194,91,108
44094220,105,110
44094241,103,108
44094266,92,108
44094269,104,112
44094271,95,107
44094292,106,113
44094298,113,117
44094334,110,106
44094361,96,111
44094377,99,110
44094456,108,110
44094456,117,111
44094463,111,112
44094475,109,114
44094508,114,110
44094509,86,82
44094512,104,113
44094518,114,113
44094528,99,113
44094529,111,110
44094576,115,114
44094630,118,113
44094652,109,112
44094735,117,113
44094736,102,112
44094745,102,103
44094759,101,112
44094765,108,112
44094791,107,110
44094837,104,108
44094843,114,118
44094895,104,112
44094960,107,112
44094968,116,110
44094975,117,112
44095087,106,113
44095155,111,111
44095178,88,109
44095180,109,114
44095212,111,106
44095218,115,109
44095249,103,110
44095262,115,111
44095263,117,109
