timestamp,x,y
41813021,91,120
41813406,84,110
41813575,93,123
41813949,92,122
41814909,92,123
41814964,69,54
41815590,98,124
41815684,98,126
41815948,93,124
41815978,98,127
41816164,98,123
41816464,98,125
41816523,94,125
41816623,86,114
41816716,93,125
41816780,93,124
41816927,98,126
41817090,89,91
41817393,98,124
41817500,93,126
41817666,92,126
41817735,93,126
41817986,91,127
41818346,98,123
41818382,91,124
41818436,96,107
41818446,89,121
41818572,91,127
41818660,98,124
41818681,53,76
41819169,98,121
41819273,91,125
41819348,92,127
41819458,93,127
41819540,91,126
41819789,98,125
41819820,93,126
41819839,90,120
41819880,94,127
41820060,95,126
41820078,90,125
41820079,93,126
41820143,98,126
41820250,98,122
41820267,93,127
41820458,89,121
41820947,89,121
41820956,91,119
41821008,96,108
41821159,68,73
41821313,94,126
41821556,87,116
41821765,98,121
41821784,98,120
41821915,89,124
41821960,88,118
41822257,85,111
41822424,97,112
41823028,88,109
41823084,47,125
41823209,98,115
41823214,98,120
41823452,98,116
41823523,49,125
41823781,47,125
41823838,90,125
41824200,98,119
41824547,49,125
41824618,71,59
41824642,95,104
41824987,70,59
41824992,90,118
41825159,98,118
41825282,92,118
41825283,60,78
41825367,90,118
41825904,91,122
41826168,90,118
41826393,88,117
41826403,97,110
41826431,94,117
41826657,94,121
41826839,98,114
41826854,98,117
41827026,56,56
41827093,97,111
41827168,98,116
41827327,93,123
41827433,94,122
41827450,89,115
41827744,98,113
41827834,99,126
41827849,98,120
41827877,87,116
41827929,98,115
41828291,86,107
41828316,86,116
41828336,99,125
41828395,87,116
41828698,63,102
41828759,93,124
41828764,96,108
41829056,86,116
41829087,92,125
41829240,99,125
41829284,98,118
41829447,48,124
41829527,92,124
41829708,99,124
41830135,99,126
41830202,98,123
41830580,99,125
41830615,86,113
41830872,49,98
41831176,47,125
41831196,99,123
41831904,99,124
41832030,47,125
41832096,98,114
41832099,100,125
41832111,99,121
41832159,89,107
41832304,99,125
41832647,47,125
41832792,99,123
41833187,99,122
41833636,80,104
41833729,93,115
41834133,99,123
41834970,99,123
41835188,96,127
41835423,99,122
41835504,96,127
41835912,97,109
41836001,84,109
41836318,92,125
41836505,92,125
41836515,99,121
41836805,46,123
41836989,85,110
41837020,97,109
41837183,61,118
41837280,85,110
41837449,46,123
41837560,60,118
41837790,99,119
41837966,61,118
41838034,98,111
41838356,94,123
41838396,99,120
41838432,93,114
41838664,91,118
41838776,61,118
41839069,99,122
41839128,61,118
41839281,99,124
41839471,99,120
41839838,92,125
41839955,95,126
41840078,94,125
41840174,92,110
41840368,99,121
41840849,95,117
41841388,99,119
41841445,45,84
41841461,95,105
41841468,95,103
41841494,44,122
41841737,99,118
41841818,96,105
41842014,100,125
41842364,44,105
41842553,89,119
41842582,88,112
41842778,92,123
41842877,90,119
41843076,89,119
41843100,88,113
41843305,99,117
41843349,69,51
41843358,91,117
41843407,87,111
41843473,96,106
41843515,43,106
41843525,99,116
41843546,90,109
41843744,94,121
41843751,100,126
41843897,91,124
41843907,45,126
41843928,93,127
41843973,87,107
41844253,45,127
41844281,91,109
41844413,95,107
