x,y
33.5,110.0
46.0,93.0
31.0,125.0
35.5,113.5
37.0,104.5
45.0,95.0
30.5,122.5
40.0,102.66666666666667
51.0,100.0
33.333333333333336,121.33333333333333
43.0,102.0
34.0,112.0
30.0,123.0
36.5,122.0
34.5,112.0
36.0,122.0
34.5,104.5
50.0,117.0
30.5,122.0
39.0,101.0
30.0,119.0
37.0,122.5
39.0,104.0
34.0,125.5
35.75,112.75
35.0,107.0
29.5,124.0
31.5,115.0
29.0,124.0
37.0,112.0
36.0,121.0
30.0,126.0
34.0,114.0
36.0,123.5
37.0,111.5
28.0,127.0
34.5,107.0
39.0,113.0
35.0,121.0
33.5,110.5
41.0,100.0
31.5,116.0
36.0,125.5
37.0,121.0
31.0,123.0
38.0,110.5
32.0,125.33333333333333
38.0,99.0
31.0,116.5
36.333333333333336,125.0
32.0,114.0
31.0,124.5
37.0,119.5
40.0,112.0
43.0,99.0
33.5,125.0
30.0,127.0
38.0,112.0
28.0,126.0
34.0,115.66666666666667
33.0,126.0
29.5,121.5
39.0,100.0
37.0,117.0
29.5,125.0
43.0,98.5
38.0,124.5
30.333333333333332,124.33333333333333
34.5,108.0
32.0,121.33333333333333
34.0,103.5
37.0,124.5
42.5,98.5
32.5,104.5
32.0,127.0
34.0,104.0
28.0,125.5
36.5,97.0
43.0,104.5
35.0,102.0
40.5,103.5
32.5,106.5
30.666666666666668,125.66666666666667
32.0,112.0
33.666666666666664,105.66666666666667
29.0,123.0
36.0,124.0
30.0,126.0
32.0,113.5
42.0,103.5
30.0,118.0
37.5,117.5
39.0,107.0
31.0,125.0
41.0,107.0
36.333333333333336,114.66666666666667
37.0,99.0
33.0,121.0
30.0,126.0
35.5,117.5
34.5,103.5
31.0,115.0
31.5,124.5
30.5,114.5
32.5,122.0
35.0,95.5
32.0,110.0
28.5,125.5
39.0,113.0
35.0,105.0
40.5,103.5
29.0,123.5
32.0,111.0
32.0,121.0
37.0,91.0
37.0,111.5
30.0,118.0
32.5,121.5
35.0,118.0
31.5,125.5
36.5,120.0
29.5,123.0
39.0,111.0
29.333333333333332,123.66666666666667
36.0,120.0
33.666666666666664,100.33333333333333
35.0,121.0
33.0,110.33333333333333
34.0,127.0
37.0,115.0
35.0,105.0
33.25,115.5
34.0,124.5
40.0,87.0
34.666666666666664,108.0
34.0,122.0
39.0,103.0
31.666666666666668,122.0
34.0,104.0
32.0,123.5
36.0,102.0
31.5,111.0
29.0,125.66666666666667
44.5,99.0
30.0,118.0
35.0,125.0
34.25,105.75
46.0,98.0
35.0,122.33333333333333
37.0,115.0
36.5,99.5
39.0,82.0
33.5,101.5
30.0,120.0
43.5,101.5
35.0,102.0
30.5,114.5
33.0,118.5
38.0,107.5
35.0,122.0
33.5,105.5
38.0,114.66666666666667
37.666666666666664,99.66666666666667
36.5,112.0
30.0,122.0
37.0,114.0
32.5,126.0
35.0,121.0
28.0,125.0
34.666666666666664,124.33333333333333
27.5,126.0
30.333333333333332,122.66666666666667
36.0,118.75
43.0,101.0
28.5,121.0
35.5,104.5
35.0,123.0
36.0,109.0
35.0,113.0
31.5,125.0
42.0,107.0
35.0,112.0
34.0,124.0
41.0,108.5
40.0,100.0
26.0,127.0
41.0,107.5
