x,y
42.0,110.75
52.0,109.0
45.5,110.0
70.0,100.0
46.5,109.5
73.0,95.0
54.5,106.5
3.0,88.0
49.5,109.0
57.0,109.0
73.5,95.5
53.0,109.0
43.5,110.5
49.75,108.0
14.0,107.0
56.0,107.5
45.0,107.0
42.0,109.66666666666667
82.0,108.0
48.0,107.0
59.0,109.0
68.0,101.5
78.0,90.0
47.0,110.0
52.0,111.0
45.0,109.0
56.5,104.0
49.0,110.0
79.5,94.0
82.0,108.0
49.0,109.0
67.5,102.0
54.0,110.0
47.5,110.5
61.0,111.0
82.66666666666667,107.66666666666667
74.5,99.5
43.5,111.0
18.0,106.0
47.5,108.5
82.5,106.5
44.0,110.5
61.0,105.0
45.0,110.5
83.0,105.0
44.0,111.0
63.0,107.0
45.0,109.0
41.0,103.0
53.0,107.0
63.0,98.0
43.0,110.0
40.0,103.0
50.8,108.6
44.333333333333336,110.33333333333333
51.0,109.0
83.0,105.0
56.0,109.5
70.0,100.0
47.0,107.75
17.0,106.0
54.5,106.0
47.0,108.0
53.0,109.5
17.0,106.5
52.333333333333336,108.0
20.0,106.0
49.5,107.5
83.0,107.0
60.5,100.5
48.0,110.0
42.8,107.2
80.0,88.0
46.0,108.0
19.0,106.5
65.0,98.0
45.5,110.0
65.0,126.0
46.0,109.5
57.0,110.0
45.5,108.0
19.0,106.5
44.0,110.5
56.5,103.5
50.0,108.0
56.5,106.0
81.0,114.0
65.5,98.5
56.0,109.66666666666667
68.0,99.66666666666667
77.0,96.0
65.0,97.66666666666667
76.0,101.0
45.5,109.0
75.0,98.0
49.0,107.66666666666667
46.0,109.5
71.0,98.0
59.5,104.0
43.0,110.0
62.5,102.0
72.0,99.0
45.666666666666664,109.33333333333333
56.0,102.0
44.0,107.66666666666667
55.0,111.0
70.0,100.5
53.0,103.0
49.666666666666664,108.33333333333333
77.0,95.0
46.5,109.5
21.0,106.0
49.5,107.5
4.0,107.0
68.0,108.0
44.0,108.5
60.0,101.5
71.0,94.0
50.0,108.0
4.0,107.0
39.5,108.0
46.666666666666664,107.66666666666667
76.0,94.0
47.666666666666664,108.0
69.0,96.0
55.5,103.5
81.0,106.5
22.0,106.0
46.0,105.0
54.0,104.5
61.0,101.0
42.0,107.5
55.5,104.0
50.8,107.8
60.0,108.5
47.0,103.0
46.0,109.0
17.0,107.0
49.0,104.5
40.5,108.0
44.0,109.0
56.0,108.5
83.0,106.0
43.0,107.0
57.0,101.0
47.0,108.0
44.666666666666664,108.66666666666667
55.0,110.0
41.5,106.0
5.0,108.0
38.0,108.0
45.0,107.0
50.5,108.5
40.0,107.5
16.5,105.5
58.0,100.0
44.5,107.0
58.0,109.0
80.5,107.0
47.5,109.5
54.333333333333336,104.33333333333333
45.0,107.0
83.0,106.5
62.0,108.0
49.75,107.75
79.0,91.0
55.0,110.5
15.0,107.0
53.0,107.0
42.0,104.0
56.0,105.5
41.5,106.25
47.0,103.0
49.5,108.5
16.0,106.0
48.2,105.8
51.0,109.0
80.0,86.0
53.0,108.0
61.0,98.0
39.0,109.0
48.0,108.5
73.0,96.0
45.0,107.0
72.0,98.0
49.0,107.5
39.0,109.0
46.0,106.5
55.0,111.0
80.5,85.5
80.0,114.0
46.666666666666664,107.66666666666667
53.0,109.0
49.5,107.0
60.5,99.0
43.666666666666664,107.33333333333333
77.0,92.0
64.0,97.5
75.0,94.5
41.0,107.0
61.5,105.5
42.5,107.0
52.5,105.5
43.0,105.5
78.5,93.5
41.0,106.4
53.0,109.0
68.0,97.0
48.666666666666664,108.66666666666667
39.5,105.0
70.5,120.0
41.5,106.5
47.0,107.0
18.0,105.5
67.0,99.0
43.5,107.5
60.0,100.5
18.0,104.5
44.5,108.0
64.0,107.0
49.0,105.0
58.0,108.0
45.5,106.0
62.0,106.0
45.5,107.0
53.0,108.0
41.0,105.0
48.0,106.0
47.0,100.0
51.5,106.0
63.5,107.0
66.0,95.5
59.0,52.0
47.5,103.25
54.5,107.5
41.333333333333336,103.66666666666667
71.5,92.0
52.0,104.0
86.5,102.5
51.0,107.0
73.5,95.5
53.0,104.5
79.0,95.0
50.0,106.5
43.0,103.5
63.5,95.0
38.0,105.0
45.666666666666664,106.0
46.0,100.0
58.5,106.0
44.0,106.5
38.5,104.0
55.5,101.5
42.0,104.5
20.0,105.0
51.5,103.5
40.0,105.0
45.5,103.0
40.5,103.5
75.0,85.0
39.5,107.0
42.5,104.5
46.0,106.66666666666667
44.0,102.0
64.0,97.5
47.5,103.5
17.0,107.0
42.5,107.5
77.0,103.0
51.5,107.0
75.0,73.0
38.5,106.0
48.333333333333336,104.33333333333333
58.0,107.0
48.0,105.5
57.0,101.0
53.0,107.25
9.0,106.0
70.0,97.0
47.6,104.0
17.0,107.0
46.5,104.0
63.666666666666664,96.0
39.0,104.0
64.5,97.0
5.0,108.0
51.666666666666664,106.66666666666667
38.0,107.0
50.0,102.0
59.0,107.0
45.0,107.0
56.0,103.0
