x,y
60.666666666666664,123.33333333333333
68.0,115.0
59.0,125.0
61.5,120.5
66.0,127.0
60.0,122.5
76.0,119.5
60.5,127.0
68.5,125.5
63.0,123.5
81.0,115.5
61.0,121.0
79.0,103.0
77.0,120.0
65.0,127.0
80.0,117.5
64.5,126.5
58.0,126.0
80.0,116.0
60.0,123.5
69.0,124.0
62.666666666666664,126.66666666666667
70.0,126.5
65.0,119.0
68.75,125.0
64.5,127.0
81.0,114.0
62.0,123.5
59.0,127.0
60.5,121.0
72.0,122.0
59.0,123.0
37.0,111.0
62.333333333333336,120.0
58.0,125.0
80.5,115.0
60.5,123.0
62.5,123.5
74.0,110.0
65.5,126.5
86.0,108.0
56.0,126.5
67.0,49.0
60.0,125.5
87.0,109.0
64.5,118.0
57.5,124.0
65.5,125.5
70.5,111.0
61.0,50.0
70.5,123.0
63.0,118.0
59.0,122.0
77.0,103.0
57.5,125.0
67.0,115.0
57.0,126.0
77.66666666666667,118.0
87.0,109.0
68.5,125.0
77.0,118.0
63.0,124.66666666666667
62.0,119.0
83.0,111.5
58.0,124.0
63.5,118.5
87.0,109.0
60.666666666666664,122.0
70.66666666666667,122.66666666666667
66.5,126.5
80.0,115.0
60.0,126.5
65.0,116.0
66.0,127.0
68.0,113.0
71.0,122.5
58.0,122.0
66.5,114.5
66.0,126.2
59.0,122.0
66.0,115.0
61.0,125.0
86.0,106.0
64.5,126.5
69.0,115.0
59.5,121.5
72.0,122.0
57.5,125.0
60.5,120.0
63.0,127.0
58.4,124.0
66.5,125.5
56.5,126.0
65.0,125.5
77.0,89.0
61.0,126.0
79.0,116.0
59.2,126.2
63.5,117.0
59.0,121.0
63.5,116.5
62.0,125.5
68.0,127.0
69.0,120.5
57.5,122.5
66.33333333333333,124.0
55.0,119.0
67.0,124.5
75.0,107.0
62.5,125.0
59.0,121.0
72.0,121.0
58.714285714285715,123.42857142857143
74.0,107.0
58.0,125.0
63.5,117.0
81.5,113.0
55.5,125.0
64.0,118.0
57.0,127.0
75.5,118.5
57.666666666666664,123.0
60.5,124.5
59.0,120.5
70.0,122.0
57.0,126.0
60.2,123.8
76.0,95.0
57.666666666666664,124.66666666666667
70.0,122.0
55.5,124.5
78.5,116.0
56.0,123.0
66.0,124.5
56.5,126.0
59.5,125.5
58.0,125.0
57.5,121.5
60.5,124.5
55.4,125.0
62.0,126.5
66.0,125.5
75.0,100.0
58.5,122.5
78.0,102.0
59.0,119.5
60.0,125.0
74.5,119.0
65.0,115.0
69.5,122.0
62.0,117.5
67.5,123.0
60.0,119.0
64.2,125.0
57.5,125.5
71.0,104.0
63.5,117.0
55.333333333333336,123.33333333333333
63.5,126.0
76.0,118.0
68.0,123.0
60.0,118.66666666666667
56.0,124.5
71.0,121.0
64.25,125.5
72.0,120.0
56.5,118.5
57.5,125.5
79.0,115.0
55.6,125.6
47.0,125.0
60.5,121.5
73.0,103.0
60.0,119.0
60.5,127.0
75.0,118.0
65.0,124.33333333333333
55.0,117.0
68.0,122.5
53.0,127.0
60.75,125.75
79.0,124.0
63.5,124.5
54.0,124.0
63.25,125.0
72.5,119.5
55.5,124.75
79.0,115.0
77.0,105.0
67.66666666666667,122.66666666666667
89.0,117.0
62.0,125.0
54.5,126.0
69.0,124.0
60.5,118.0
56.5,125.5
73.0,119.0
62.0,126.5
79.0,115.0
54.5,125.5
57.0,120.0
76.5,117.5
69.0,123.5
64.0,124.8
60.0,118.0
67.0,123.0
58.2,125.0
53.0,127.0
60.5,121.0
63.0,125.0
59.0,118.75
55.0,122.5
67.0,114.0
58.666666666666664,125.0
68.5,122.5
61.0,125.0
68.5,122.5
54.0,123.5
64.5,125.0
57.5,119.5
52.0,127.0
60.5,125.0
69.0,123.0
62.5,117.0
61.0,125.33333333333333
76.5,117.0
63.5,116.5
54.666666666666664,124.66666666666667
61.5,126.5
53.0,125.0
63.5,124.0
56.0,125.5
63.0,116.0
56.0,121.0
63.0,124.5
57.0,127.0
61.0,125.0
59.5,121.5
61.0,124.5
63.0,118.0
57.0,122.8
62.0,126.0
62.0,122.0
68.0,121.5
53.0,126.5
61.5,126.0
45.0,120.0
53.0,126.0
63.0,126.0
55.333333333333336,123.33333333333333
69.5,121.0
59.333333333333336,124.33333333333333
52.333333333333336,125.66666666666667
67.0,121.0
59.5,117.5
63.5,119.5
73.0,120.0
58.0,121.33333333333333
65.5,123.0
53.5,123.0
65.0,123.0
53.0,126.0
39.0,119.0
56.5,124.0
64.5,124.0
39.0,120.0
60.333333333333336,124.66666666666667
57.0,119.5
55.0,127.0
73.0,119.0
56.0,120.5
65.0,115.0
71.5,119.5
66.0,115.0
52.5,125.0
72.0,119.0
61.0,123.33333333333333
63.5,114.5
56.0,121.0
65.5,123.0
78.0,115.0
55.0,121.0
53.0,124.0
62.5,115.0
60.0,125.0
66.5,122.5
55.0,124.5
87.0,105.0
63.666666666666664,124.0
84.0,109.0
55.5,124.5
60.0,124.0
53.666666666666664,125.33333333333333
76.0,116.0
60.333333333333336,125.33333333333333
69.0,121.5
87.0,104.5
62.0,124.0
54.0,123.0
69.5,122.5
57.5,118.0
53.75,123.75
69.0,121.0
54.0,126.0
63.0,123.0
57.0,122.0
69.0,121.0
52.0,124.0
59.666666666666664,125.0
70.0,118.5
55.5,120.0
77.0,116.0
63.5,123.5
55.0,121.0
60.25,124.25
69.5,121.0
53.333333333333336,126.0
58.5,121.5
54.0,121.0
66.0,123.0
54.0,123.0
69.0,121.0
52.5,126.0
58.0,118.0
65.0,124.5
53.0,126.0
67.5,122.0
57.2,119.6
53.0,125.0
68.0,121.0
57.5,125.5
64.75,123.25
51.0,125.0
62.5,124.5
42.5,121.5
60.0,123.0
53.0,123.8
68.33333333333333,122.0
73.0,118.0
53.0,122.5
64.0,123.5
56.0,126.0
55.5,119.5
51.0,125.0
59.0,121.5
72.5,118.0
61.0,123.33333333333333
52.0,124.5
85.5,109.5
54.0,123.5
70.0,120.0
59.5,122.0
64.0,110.0
54.666666666666664,125.33333333333333
60.0,117.0
70.5,119.5
76.66666666666667,115.66666666666667
66.0,121.0
55.666666666666664,118.66666666666667
65.0,121.0
55.5,120.5
61.0,122.0
82.0,113.0
51.0,125.0
67.5,122.5
54.0,124.0
59.666666666666664,124.0
55.666666666666664,123.33333333333333
54.0,120.0
53.0,125.0
62.5,123.5
71.0,120.0
66.5,122.0
57.0,118.0
62.5,123.0
69.0,120.5
54.0,123.66666666666667
76.0,116.0
57.5,124.5
58.0,117.0
61.5,123.0
51.0,124.0
76.0,116.5
56.0,119.5
55.4,123.6
65.0,121.0
53.5,122.0
62.25,124.0
40.0,123.0
55.0,121.33333333333333
65.0,125.0
52.5,126.0
66.0,121.0
51.5,125.0
61.0,123.66666666666667
69.0,119.5
