x,y
89.0,120.0
83.0,101.0
93.5,117.0
92.66666666666667,109.0
91.0,122.5
93.0,111.0
95.0,125.5
93.0,107.0
95.5,124.5
87.5,118.5
90.0,106.0
97.5,123.5
92.5,123.5
85.0,117.0
88.33333333333333,110.0
64.0,72.0
86.5,103.5
91.5,119.0
88.0,104.0
86.0,116.0
93.16666666666667,124.0
85.0,112.0
90.0,123.0
87.0,118.5
96.0,119.0
88.0,113.33333333333333
82.0,102.0
88.5,118.0
77.0,81.0
96.0,123.0
90.0,109.0
94.0,122.5
87.0,105.0
92.5,105.5
87.0,111.5
88.2,119.2
93.66666666666667,125.33333333333333
86.66666666666667,117.33333333333333
95.5,124.16666666666667
90.5,121.0
89.0,96.5
94.0,116.0
95.0,122.0
89.5,116.5
89.0,97.0
94.16666666666667,123.33333333333333
87.5,119.0
93.0,113.0
94.33333333333333,123.33333333333333
91.0,110.0
95.0,120.0
87.5,118.0
89.0,100.0
91.55555555555556,121.55555555555556
77.0,91.0
93.0,122.5
84.5,111.5
92.66666666666667,112.0
88.5,116.5
97.5,121.0
89.0,120.0
86.5,100.0
93.0,124.0
85.5,103.0
93.0,124.33333333333333
87.0,109.0
86.0,116.0
84.0,106.0
45.0,111.0
92.5,121.5
86.0,100.0
92.0,123.66666666666667
82.5,93.5
87.5,115.0
94.0,116.0
88.5,105.0
98.0,122.0
92.5,104.0
96.0,124.0
70.0,56.0
96.0,120.5
89.0,110.0
95.0,121.5
86.0,116.0
94.5,124.5
91.33333333333333,120.33333333333333
77.0,95.0
87.5,113.0
93.0,114.0
85.5,110.5
89.0,119.0
94.0,114.0
94.25,121.0
93.0,106.0
95.5,121.0
85.0,100.0
90.66666666666667,118.33333333333333
87.0,111.0
92.0,122.5
87.0,115.0
94.5,121.5
84.0,101.5
77.0,95.0
86.5,107.5
94.0,125.0
92.5,109.0
70.0,56.0
96.0,118.5
87.5,119.5
95.0,124.33333333333333
87.0,108.0
96.0,124.5
87.0,121.0
89.0,107.0
98.0,122.0
92.0,121.75
92.5,117.5
53.0,55.0
97.5,120.0
95.5,124.5
90.33333333333333,107.33333333333333
56.0,77.0
87.33333333333333,109.66666666666667
92.0,121.0
97.25,121.25
90.0,112.0
49.0,105.0
94.0,118.0
93.0,110.0
91.66666666666667,121.33333333333333
98.5,121.5
88.0,96.0
96.5,123.0
88.0,108.0
92.5,120.5
87.5,116.5
88.5,108.0
98.0,121.0
93.5,121.0
93.0,112.0
94.5,124.5
87.0,101.0
98.0,121.0
94.5,120.5
89.5,101.5
94.0,120.0
93.5,125.0
50.0,100.0
89.5,103.5
92.66666666666667,121.66666666666667
88.0,99.0
97.0,119.5
91.0,109.0
93.5,123.5
86.0,100.0
96.5,120.0
71.0,75.0
92.0,108.5
86.5,101.0
91.0,121.0
87.5,101.0
92.33333333333333,119.66666666666667
88.5,99.5
96.0,124.5
92.0,110.0
96.0,124.5
90.0,119.0
88.5,101.5
98.0,126.0
83.5,101.0
81.5,124.5
92.66666666666667,113.0
90.5,120.0
96.0,118.0
98.0,122.0
93.66666666666667,114.33333333333333
95.0,122.5
91.0,110.0
93.0,122.66666666666667
94.0,110.0
92.5,121.0
93.0,126.0
92.5,107.0
90.5,119.5
89.0,105.0
90.0,118.66666666666667
94.0,109.0
96.25,119.5
81.0,125.0
92.0,108.0
93.5,120.0
80.0,102.0
96.5,124.5
92.5,119.5
96.5,122.5
92.0,108.0
91.0,101.0
82.0,124.0
84.0,107.5
91.5,107.5
96.0,124.33333333333333
54.0,112.0
88.5,99.5
97.25,121.5
93.0,116.33333333333333
88.5,108.0
96.0,126.5
92.0,109.0
96.33333333333333,122.33333333333333
89.0,102.0
95.0,121.0
87.0,101.0
93.0,123.0
87.5,115.5
94.5,117.5
85.0,107.0
95.5,123.0
95.5,117.5
95.66666666666667,123.33333333333333
89.0,116.0
89.0,102.0
84.0,111.0
88.0,99.5
89.66666666666667,119.66666666666667
73.5,112.5
93.0,105.0
89.0,116.66666666666667
100.0,123.0
91.5,115.0
97.0,125.5
92.0,116.0
90.33333333333333,102.0
81.0,125.0
92.0,115.0
87.0,108.0
90.0,119.0
87.5,114.0
81.0,125.0
95.5,117.5
89.0,102.0
88.0,115.0
91.0,103.5
91.5,122.5
85.0,114.0
89.0,109.0
89.33333333333333,100.0
92.0,109.0
90.5,119.0
94.0,108.5
95.0,121.0
85.0,110.0
88.0,102.5
90.0,118.33333333333333
89.0,98.0
94.0,114.5
99.0,121.0
85.0,109.5
94.0,122.5
78.0,111.0
93.5,121.0
98.0,119.5
96.0,116.5
85.5,108.5
92.5,115.5
94.5,121.0
80.33333333333333,97.33333333333333
96.0,121.5
92.0,108.0
92.0,121.33333333333333
93.0,115.5
92.0,121.0
93.0,107.5
100.0,123.0
89.5,113.5
95.0,125.0
87.0,106.5
96.5,122.5
97.0,117.5
92.0,122.0
87.0,110.5
94.0,109.5
88.0,103.0
95.66666666666667,122.0
97.5,122.5
90.0,96.0
94.33333333333333,118.66666666666667
91.0,102.0
93.25,120.75
91.0,105.0
95.5,122.0
89.5,108.0
93.0,112.0
90.0,100.0
92.0,120.5
94.0,127.0
95.66666666666667,122.33333333333333
84.0,94.0
90.4,112.0
76.0,113.0
89.5,117.0
96.66666666666667,118.66666666666667
90.5,111.0
93.0,124.5
93.0,113.0
84.66666666666667,100.33333333333333
90.0,118.5
44.0,108.0
89.5,107.0
94.0,107.0
92.5,119.5
97.5,125.0
93.0,108.0
84.5,104.0
96.0,125.5
94.0,119.0
93.0,110.5
92.0,101.0
89.0,115.5
92.66666666666667,118.0
73.0,122.0
94.0,124.0
96.0,116.0
93.5,107.5
85.0,98.0
99.0,123.0
91.0,117.0
98.0,123.0
90.0,104.0
95.5,120.5
91.5,108.0
88.5,120.0
98.5,120.5
73.0,113.0
91.5,108.5
49.0,104.0
97.5,119.5
90.0,100.0
87.5,110.0
95.0,124.5
87.5,105.5
96.0,124.0
91.0,104.0
92.5,109.0
92.0,120.0
87.5,101.0
94.0,122.0
92.5,108.0
95.0,118.5
86.5,102.5
96.0,123.5
95.5,116.5
95.5,121.5
91.0,109.5
97.33333333333333,120.33333333333333
89.5,98.0
86.66666666666667,112.33333333333333
94.5,112.5
94.0,122.0
89.66666666666667,103.66666666666667
98.0,122.0
85.5,107.0
97.5,121.0
87.5,106.5
99.5,120.5
85.0,103.5
90.5,119.0
88.0,107.0
91.5,117.5
91.0,105.0
96.0,118.0
87.0,107.0
97.5,121.0
91.0,120.0
96.0,126.0
85.0,100.0
86.0,110.75
97.0,120.0
87.5,113.5
93.5,109.5
97.0,122.0
88.0,98.0
94.0,120.0
99.0,124.5
92.0,117.33333333333333
91.0,102.0
89.0,113.5
74.0,114.0
92.66666666666667,120.33333333333333
86.0,113.0
93.0,104.0
80.5,100.5
96.5,121.5
87.0,104.66666666666667
81.0,98.0
95.0,125.0
89.0,116.0
86.5,103.5
91.0,116.0
98.5,117.5
90.0,102.0
99.5,124.5
89.0,103.0
85.0,113.0
90.5,105.5
79.0,98.0
95.5,114.0
93.0,119.0
89.0,116.0
90.0,105.0
90.0,97.0
94.0,122.0
92.5,102.5
98.5,122.0
85.0,101.0
97.5,118.5
88.0,117.0
99.33333333333333,122.0
87.0,111.0
99.0,123.0
89.0,118.0
89.0,105.0
100.0,124.0
94.5,120.0
87.0,99.0
98.0,120.0
93.0,115.0
96.0,121.0
95.0,113.0
99.0,122.0
93.0,122.33333333333333
95.0,127.0
93.5,109.0
92.5,119.5
93.0,104.0
96.33333333333333,120.33333333333333
85.5,99.0
90.0,118.0
89.5,97.5
98.5,121.0
91.0,97.0
87.0,108.5
92.5,118.0
45.0,96.0
90.0,114.33333333333333
100.0,125.0
87.33333333333333,109.0
96.5,115.75
93.5,104.0
98.0,120.0
54.0,68.0
98.5,120.0
87.0,113.0
89.5,105.0
95.0,122.0
87.5,101.0
45.0,95.5
96.5,123.5
63.0,79.0
84.5,106.5
99.0,122.0
83.5,100.0
95.0,110.0
89.5,102.5
91.0,117.0
91.75,106.0
99.5,118.0
87.33333333333333,109.0
96.0,121.0
97.0,127.0
92.5,119.0
91.33333333333333,107.0
98.0,124.0
91.0,105.0
88.5,113.5
98.0,127.0
94.5,119.0
89.33333333333333,113.66666666666667
99.0,119.0
90.5,109.5
98.5,125.0
62.0,80.0
95.0,109.5
100.0,119.0
93.5,119.0
93.5,115.5
94.5,106.5
99.0,122.0
87.0,106.0
94.0,117.5
85.0,107.5
95.5,120.5
93.0,102.0
97.33333333333333,123.0
98.0,119.0
93.5,118.5
88.5,101.0
101.0,123.0
90.5,116.5
54.0,69.0
99.33333333333333,120.33333333333333
86.5,108.0
99.0,122.0
90.5,118.0
85.0,111.0
95.33333333333333,119.33333333333333
94.0,111.0
97.0,114.5
99.0,122.5
89.0,99.0
90.5,116.5
97.5,119.0
95.0,112.0
97.0,126.0
98.0,118.0
86.0,101.5
95.0,105.0
99.5,120.5
96.0,115.0
90.66666666666667,101.66666666666667
100.0,123.0
92.0,101.5
101.0,120.0
90.5,104.0
96.0,117.66666666666667
94.0,107.5
97.5,126.0
91.0,117.0
92.5,104.5
96.0,116.0
86.5,104.0
91.0,109.0
100.0,119.5
101.0,125.0
90.0,102.0
79.0,85.0
45.0,96.5
96.0,120.5
90.5,110.5
100.5,120.5
89.0,99.0
97.25,123.0
79.0,83.0
84.5,100.5
97.0,126.0
88.66666666666667,99.33333333333333
98.66666666666667,118.66666666666667
45.5,96.5
89.0,100.0
98.0,120.5
80.0,91.0
99.0,121.5
98.0,116.0
91.0,104.5
97.0,115.0
87.5,100.5
86.33333333333333,107.33333333333333
97.0,119.0
91.0,108.5
98.0,119.0
99.5,125.0
99.5,119.0
87.0,113.0
89.5,101.5
54.0,70.0
84.0,104.0
99.33333333333333,118.0
91.5,107.5
88.0,107.0
96.0,120.5
90.0,114.0
97.0,127.0
96.75,118.25
100.5,124.5
94.0,120.5
94.0,107.0
95.0,116.5
87.5,103.5
95.0,119.66666666666667
88.33333333333333,100.66666666666667
101.0,121.5
93.5,118.5
92.5,100.5
101.0,119.0
91.5,101.5
96.5,119.0
91.5,104.0
96.0,121.66666666666667
87.0,107.0
93.5,108.0
45.0,96.0
94.25,113.25
90.0,117.0
87.5,102.0
96.5,117.0
82.0,102.0
98.5,119.5
97.5,123.0
73.0,112.0
98.66666666666667,118.66666666666667
93.0,101.0
99.5,119.5
88.0,108.0
87.5,102.0
97.0,121.0
94.0,109.0
93.5,115.0
91.5,103.5
89.0,110.0
100.0,119.33333333333333
91.0,101.0
98.0,117.0
90.0,106.5
82.0,102.0
97.5,116.0
81.0,101.0
86.33333333333333,107.66666666666667
98.5,126.0
98.0,119.33333333333333
87.0,100.0
88.0,113.5
93.0,102.0
100.5,123.5
82.5,100.0
99.0,118.0
91.5,115.0
88.66666666666667,99.66666666666667
97.0,114.5
86.0,99.0
100.5,123.5
95.0,117.5
90.0,111.0
97.5,117.5
95.0,106.0
96.0,120.0
89.5,110.5
98.0,125.5
90.0,100.0
101.5,120.0
88.0,114.33333333333333
88.33333333333333,102.33333333333333
92.0,116.0
84.0,97.0
98.0,120.0
87.5,113.5
92.0,98.0
100.0,117.0
92.0,118.0
92.0,104.0
88.0,110.0
99.0,126.0
92.5,118.0
87.0,115.0
100.5,124.0
94.0,108.0
98.0,117.0
82.0,100.0
83.5,126.0
87.0,112.0
94.5,114.5
101.5,120.0
95.0,106.0
87.0,113.0
92.0,105.0
90.5,98.5
88.0,108.0
96.5,119.0
86.5,103.5
95.5,119.5
87.66666666666667,100.0
90.0,108.0
93.0,108.0
85.0,126.0
100.5,119.0
94.33333333333333,117.0
93.0,105.0
99.5,120.0
85.5,107.75
93.0,118.0
87.5,97.5
55.0,68.0
99.0,118.5
89.0,98.0
97.0,113.66666666666667
92.0,109.5
82.0,100.0
95.5,119.0
89.5,94.5
45.0,95.0
98.0,116.0
45.0,96.0
96.5,120.5
50.0,114.0
86.5,113.0
91.0,104.0
100.5,124.5
93.0,116.0
99.5,122.0
83.0,127.0
95.66666666666667,118.66666666666667
96.5,122.0
85.0,113.0
102.0,119.0
95.0,120.0
100.0,117.5
92.0,103.5
99.5,124.5
90.0,98.0
92.5,105.5
86.33333333333333,94.33333333333333
78.0,88.0
99.0,119.4
89.0,104.5
92.0,103.33333333333333
102.0,123.0
97.0,118.25
96.0,111.0
102.5,121.0
93.0,106.0
99.66666666666667,115.66666666666667
99.66666666666667,123.66666666666667
88.0,98.0
100.5,122.0
100.0,116.0
45.0,96.0
89.5,107.0
87.0,96.5
94.0,109.0
99.0,123.5
100.33333333333333,116.0
95.5,118.5
98.5,122.0
95.0,112.0
96.25,118.0
102.0,119.0
87.5,114.0
100.0,119.0
90.0,114.0
92.33333333333333,105.33333333333333
90.0,95.0
101.5,119.25
90.0,107.0
101.5,117.5
87.5,106.5
98.0,119.0
91.0,109.0
98.1,117.1
44.0,92.0
101.66666666666667,121.0
98.5,114.0
87.0,107.0
99.0,126.0
96.0,110.5
86.5,109.0
97.0,112.66666666666667
101.0,116.0
92.33333333333333,101.66666666666667
98.25,124.0
95.5,109.5
91.5,98.0
102.5,122.5
88.33333333333333,100.33333333333333
91.0,117.0
89.0,107.5
98.5,119.5
92.0,116.5
102.0,117.0
91.33333333333333,113.33333333333333
100.5,115.5
94.66666666666667,116.33333333333333
85.0,104.0
92.33333333333333,115.66666666666667
83.0,99.0
94.0,117.5
91.66666666666667,103.33333333333333
