x,y
92.33333333333333,122.66666666666667
69.0,54.0
96.71428571428571,124.85714285714286
86.0,114.0
94.66666666666667,125.0
89.0,91.0
95.5,125.0
92.0,126.33333333333333
98.0,123.5
53.0,76.0
91.75,126.25
95.5,125.5
90.0,120.0
94.42857142857143,125.57142857142857
89.66666666666667,120.33333333333333
96.0,108.0
98.0,120.5
89.0,124.0
98.0,117.0
48.0,125.0
90.0,125.0
89.75,118.75
97.0,110.0
96.0,117.25
56.0,56.0
97.5,113.5
93.5,122.5
88.0,115.5
98.0,116.5
48.0,124.0
98.75,124.5
86.0,113.0
99.0,123.5
47.0,125.0
99.5,123.0
89.0,107.0
99.0,122.5
80.0,104.0
97.8,124.4
97.0,109.0
92.0,125.0
99.0,120.0
61.0,118.0
96.5,121.5
92.0,116.0
61.0,118.0
99.0,122.0
93.66666666666667,125.33333333333333
92.0,110.0
97.66666666666667,119.0
45.0,84.0
95.0,104.0
44.0,122.0
90.33333333333333,120.33333333333333
88.66666666666667,113.66666666666667
94.0,107.33333333333333
87.0,110.0
99.0,118.0
56.0,59.0
100.0,124.0
99.0,115.0
97.0,108.0
98.75,123.5
93.5,124.5
99.0,115.0
94.5,124.0
99.0,117.0
94.33333333333333,124.66666666666667
98.0,110.0
91.5,124.0
98.5,124.5
92.5,116.0
97.5,118.5
89.0,123.0
89.5,116.0
97.0,127.0
89.0,116.0
97.5,117.75
93.0,126.0
96.25,106.75
97.5,121.0
93.0,119.5
93.0,126.0
90.0,117.0
96.0,103.5
98.0,109.5
94.0,120.5
90.0,105.0
100.5,121.5
50.0,73.0
97.0,125.33333333333333
50.0,73.0
96.0,124.0
92.5,119.5
7.0,80.0
90.5,116.5
36.0,99.0
100.0,117.0
44.0,113.5
95.0,124.0
98.5,123.0
93.0,117.0
90.5,105.5
97.0,105.0
89.0,113.0
96.5,123.0
60.0,50.0
90.0,114.0
95.5,123.0
102.0,125.0
35.0,109.0
91.0,112.5
101.0,120.5
100.0,125.0
87.0,105.0
98.0,118.66666666666667
100.0,113.0
97.57142857142857,121.0
38.0,92.0
98.0,118.0
96.0,115.5
101.0,117.0
96.0,124.5
49.5,126.5
89.0,117.0
96.0,123.0
57.0,69.0
93.5,120.5
102.0,121.0
57.0,68.5
99.0,109.0
98.0,122.66666666666667
89.0,107.0
45.0,93.0
99.0,125.0
57.0,69.0
99.5,123.0
50.0,73.0
56.0,55.0
91.0,105.0
99.0,115.0
56.0,56.0
84.0,107.0
57.0,55.0
68.5,50.0
99.5,117.5
103.0,126.0
96.5,123.0
101.5,118.0
38.5,100.0
98.0,118.0
95.5,123.5
97.0,115.5
104.0,126.0
98.5,107.5
97.0,126.0
102.0,119.0
102.5,125.0
99.0,116.0
98.75,121.0
101.0,113.0
97.75,122.75
101.0,115.5
84.0,107.0
98.25,123.25
102.0,118.0
96.0,121.5
100.5,111.5
96.5,124.5
98.33333333333333,116.66666666666667
39.0,89.0
99.0,121.5
62.0,87.0
99.33333333333333,122.66666666666667
80.0,94.0
98.0,120.66666666666667
96.0,112.0
99.0,122.5
46.0,101.0
102.5,125.0
96.0,112.0
97.5,122.25
45.5,101.5
61.0,60.0
94.0,116.0
104.0,125.0
41.5,122.0
98.0,125.0
93.5,113.0
98.0,120.5
51.0,76.0
100.5,123.0
100.5,114.0
97.66666666666667,120.33333333333333
86.5,104.0
103.33333333333333,126.66666666666667
91.0,114.0
101.5,126.5
102.0,116.0
104.0,126.5
86.5,104.0
98.0,105.0
104.33333333333333,126.66666666666667
86.5,104.5
74.0,118.0
104.0,126.5
86.0,104.0
99.0,122.0
86.5,104.0
98.33333333333333,120.66666666666667
101.5,124.5
94.0,112.0
98.33333333333333,122.33333333333333
94.0,109.0
102.0,113.5
85.0,103.0
102.33333333333333,125.66666666666667
102.0,112.0
35.0,103.5
103.5,125.0
47.0,102.0
104.0,127.0
98.5,119.5
104.0,127.0
102.5,114.0
98.0,120.0
102.0,112.0
97.5,121.0
55.0,75.0
104.0,124.5
86.5,108.0
97.0,120.0
105.33333333333333,125.66666666666667
85.5,107.5
88.0,110.33333333333333
102.0,112.0
37.0,111.5
47.0,87.0
87.66666666666667,108.33333333333333
101.28571428571429,123.0
99.0,125.0
23.0,102.0
97.5,119.5
83.0,107.0
103.0,122.2
97.0,119.66666666666667
100.5,126.0
80.0,95.0
106.0,123.5
38.0,90.0
99.5,107.0
37.0,90.0
98.5,118.5
87.0,108.0
103.5,126.5
104.0,120.0
98.0,118.5
102.0,125.25
105.66666666666667,124.33333333333333
97.0,116.0
105.6,123.6
99.83333333333333,121.83333333333333
103.0,126.0
91.5,109.0
108.0,126.0
102.5,124.0
90.5,108.0
102.5,125.5
108.0,125.0
44.5,118.0
101.0,108.0
102.0,125.5
103.0,112.0
104.0,123.0
99.33333333333333,105.66666666666667
69.0,56.0
105.0,122.33333333333333
43.0,99.0
100.0,117.5
96.66666666666667,111.33333333333333
100.0,125.0
95.5,110.5
106.0,124.5
95.0,113.5
102.0,109.0
104.66666666666667,126.66666666666667
97.0,110.0
104.0,122.75
96.5,116.0
85.0,106.0
107.5,126.0
37.5,108.5
39.5,105.5
108.0,125.0
99.0,113.0
101.0,121.0
96.0,114.0
100.33333333333333,121.0
99.0,114.0
106.33333333333333,125.0
93.5,110.5
107.0,126.33333333333333
93.0,108.0
104.5,125.5
94.0,100.0
108.5,127.0
45.0,92.0
102.5,122.5
93.0,94.0
108.0,126.0
101.5,119.5
