x,y
111.0,118.5
96.0,114.5
110.0,116.5
102.0,109.0
111.5,117.5
102.0,116.5
107.0,124.0
111.5,118.5
109.33333333333333,122.66666666666667
110.5,115.0
107.33333333333333,120.0
110.5,117.0
99.0,106.0
107.0,121.55555555555556
113.0,120.0
106.33333333333333,117.66666666666667
98.0,105.0
110.0,117.25
97.0,114.0
104.0,116.0
110.5,117.0
102.0,108.0
108.0,124.5
102.66666666666667,116.0
112.5,117.0
106.5,114.5
83.0,100.0
111.5,116.0
36.0,108.5
101.0,110.0
104.0,119.0
109.0,116.66666666666667
102.0,115.5
110.6,118.8
100.5,117.5
84.0,80.0
111.5,116.0
108.0,124.0
102.66666666666667,116.66666666666667
101.0,107.0
101.33333333333333,113.66666666666667
111.0,115.0
94.0,105.0
107.33333333333333,118.66666666666667
99.0,105.0
107.75,119.375
113.5,118.0
86.0,106.0
101.0,118.0
107.5,122.0
99.0,105.0
106.5,120.5
102.0,110.5
108.66666666666667,118.0
95.0,111.0
105.6,114.8
90.0,107.0
111.5,116.5
99.0,105.0
112.0,120.5
103.5,117.0
112.5,115.5
108.0,122.0
100.0,116.5
89.0,109.0
106.0,118.5
98.0,104.0
109.5,124.0
102.25,115.5
109.0,112.0
97.0,111.5
90.0,110.0
109.0,117.5
102.66666666666667,113.66666666666667
95.0,100.0
101.0,116.0
113.5,116.5
41.0,90.0
104.5,113.0
100.5,110.5
106.0,119.5
94.0,102.5
43.0,105.0
103.0,117.5
36.0,100.0
105.5,118.5
99.5,104.5
108.0,113.5
106.0,119.5
36.0,103.0
99.0,115.5
114.5,119.0
103.0,114.0
109.5,115.5
100.5,115.5
113.0,117.0
87.25,107.25
111.0,114.0
100.5,116.0
115.0,118.0
106.5,119.0
106.5,111.0
109.5,121.75
87.0,106.0
106.5,119.0
100.0,105.0
109.66666666666667,115.5
47.0,126.0
112.0,117.0
106.0,110.0
109.0,122.0
96.5,101.5
95.0,112.0
106.0,116.0
89.0,89.0
103.5,114.5
97.33333333333333,112.66666666666667
111.66666666666667,119.0
105.33333333333333,116.66666666666667
86.0,107.0
98.5,114.0
110.0,123.0
110.57142857142857,116.0
103.0,114.0
109.0,116.5
104.5,115.5
111.0,114.0
113.0,120.0
105.0,115.33333333333333
110.5,115.0
101.0,116.0
110.0,115.5
106.33333333333333,116.66666666666667
113.33333333333333,117.0
97.0,104.0
107.0,119.5
87.0,107.0
113.0,120.33333333333333
106.66666666666667,117.66666666666667
109.66666666666667,117.0
97.0,114.0
109.0,115.0
108.5,112.0
108.5,116.5
102.0,116.0
89.0,106.0
106.5,112.5
100.5,108.5
89.0,109.0
106.0,117.5
109.5,114.0
110.0,123.0
89.5,109.0
101.0,110.0
98.0,104.0
103.0,114.0
92.5,110.0
102.0,115.0
95.0,104.0
96.0,110.5
106.0,115.0
90.33333333333333,108.33333333333333
108.5,112.0
91.0,106.0
113.0,117.5
107.0,114.0
113.5,115.0
99.0,103.5
112.0,113.5
109.0,120.0
112.0,111.0
101.5,115.0
112.66666666666667,115.0
92.0,105.0
105.0,117.0
102.0,105.0
107.5,116.25
100.0,104.0
110.0,115.0
96.5,102.0
103.5,111.5
113.5,115.0
107.0,117.0
84.0,105.0
108.5,117.0
104.0,112.0
108.0,115.66666666666667
36.0,96.0
109.5,111.0
103.0,106.0
104.5,114.5
92.0,109.0
107.0,114.6
102.0,115.0
112.66666666666667,114.33333333333333
102.33333333333333,115.66666666666667
90.0,109.0
105.5,111.5
113.0,120.0
101.5,114.0
36.0,112.0
109.5,111.0
100.5,114.0
111.66666666666667,115.33333333333333
103.33333333333333,106.66666666666667
109.0,114.0
108.0,110.5
93.0,97.0
108.5,111.0
98.5,113.0
112.0,113.0
100.0,114.5
113.33333333333333,114.66666666666667
104.0,115.0
113.5,115.5
102.0,105.0
115.5,115.5
92.0,105.0
115.25,115.75
98.0,103.0
87.66666666666667,106.33333333333333
103.0,115.0
111.5,110.5
89.0,105.5
97.0,111.0
109.0,115.0
92.0,104.0
116.0,116.0
108.6,113.4
111.0,121.0
115.0,113.0
107.33333333333333,114.33333333333333
92.0,104.0
106.0,115.33333333333333
89.0,108.0
111.33333333333333,112.0
104.0,115.0
112.5,120.5
101.0,104.0
106.5,111.5
90.5,106.0
100.0,103.0
110.5,112.0
95.0,103.0
109.5,110.0
110.0,115.0
110.0,111.5
100.0,113.0
110.0,113.0
100.5,111.0
115.0,115.0
108.0,114.0
89.0,100.0
106.0,112.0
91.0,95.0
109.0,115.0
100.0,114.5
111.0,111.5
89.0,108.0
97.5,115.5
107.5,112.5
114.0,112.5
35.0,104.0
114.33333333333333,115.33333333333333
105.5,115.0
114.0,119.0
104.5,115.0
114.0,110.0
109.5,116.5
103.0,109.0
114.0,112.5
100.0,103.0
103.0,109.0
110.0,118.33333333333333
115.0,115.5
107.66666666666667,115.0
113.5,112.0
103.0,105.0
113.8,112.8
112.0,120.0
97.0,110.33333333333333
44.0,107.0
112.0,113.5
98.0,101.0
98.5,111.5
109.0,108.0
107.0,115.5
114.5,118.5
111.5,115.0
98.0,109.5
108.75,115.25
113.5,111.0
99.0,114.0
115.0,112.5
100.0,113.0
112.0,116.33333333333333
94.0,109.0
114.66666666666667,113.66666666666667
93.0,110.0
109.0,116.5
114.5,117.5
102.0,114.0
109.33333333333333,111.66666666666667
96.0,112.0
110.5,113.5
115.66666666666667,115.0
116.0,112.5
101.0,103.0
108.66666666666667,107.33333333333333
101.0,112.5
100.0,102.0
104.5,113.5
112.0,111.25
111.0,116.0
104.0,104.5
114.5,110.5
35.0,108.0
105.5,114.0
113.5,110.5
99.0,104.0
111.5,117.5
37.0,90.0
94.0,103.0
101.0,104.0
97.0,99.0
113.0,108.0
104.0,109.0
110.0,116.5
38.0,106.0
108.0,106.5
112.0,119.0
106.0,109.5
97.0,110.0
111.42857142857143,109.42857142857143
98.0,110.0
105.0,110.0
111.33333333333333,112.0
109.5,116.5
102.0,103.0
106.0,111.5
114.0,117.0
107.0,109.66666666666667
108.5,111.5
104.5,111.5
110.0,115.0
102.5,104.5
106.5,114.5
109.5,110.0
39.0,116.0
100.0,108.0
114.0,118.0
106.5,112.0
115.5,110.0
111.0,116.5
37.0,91.0
88.5,107.5
106.5,110.5
116.5,111.0
104.0,113.0
108.0,107.5
89.5,108.0
107.25,114.25
94.0,103.0
111.25,113.5
111.0,106.0
114.33333333333333,114.0
108.0,106.0
106.0,111.5
112.0,110.5
95.0,97.0
116.0,113.0
84.0,105.0
113.0,106.5
84.33333333333333,105.0
101.0,111.0
110.5,112.5
86.0,105.0
110.16666666666667,113.5
115.0,116.0
112.0,109.33333333333333
89.0,99.0
114.5,109.0
104.5,106.0
21.0,104.0
106.5,113.0
