x,y
100.66666666666667,66.0
97.0,71.0
107.0,63.5
111.0,68.5
108.5,63.0
101.0,70.0
110.0,63.0
97.5,69.5
97.0,82.0
105.0,75.0
109.66666666666667,65.0
110.0,69.0
101.5,65.5
109.0,66.66666666666667
95.0,102.0
108.5,64.5
91.0,95.0
108.66666666666667,67.66666666666667
101.0,67.0
109.33333333333333,66.0
101.0,73.0
90.33333333333333,97.66666666666667
101.0,67.0
109.5,70.0
101.0,66.0
107.5,73.0
112.0,65.5
102.0,65.0
103.5,72.0
79.0,108.0
104.75,75.75
109.0,65.0
102.0,65.0
92.0,99.0
110.5,65.25
95.0,93.0
109.0,64.0
92.0,98.0
111.5,65.0
98.0,68.0
89.33333333333333,93.66666666666667
105.0,73.0
109.5,64.0
95.0,95.0
94.5,79.0
107.0,69.5
94.0,79.0
108.66666666666667,64.66666666666667
95.5,77.5
108.0,62.5
94.0,79.0
108.0,67.0
96.0,96.0
96.5,77.0
105.5,74.0
95.0,77.0
97.0,68.0
101.5,76.5
108.0,70.0
74.0,73.0
112.5,64.0
97.0,96.0
73.5,73.0
112.0,64.0
102.5,77.5
100.5,64.0
110.0,60.0
104.66666666666667,71.33333333333333
93.0,80.0
105.5,75.0
96.5,91.5
98.0,64.0
108.5,66.5
93.5,92.5
107.0,64.5
99.0,90.0
100.5,75.0
108.5,66.0
96.0,73.0
106.66666666666667,60.333333333333336
104.0,69.0
96.5,73.0
107.0,60.0
108.66666666666667,67.0
99.0,63.0
108.0,66.25
97.5,65.0
102.5,72.0
100.0,65.0
108.5,66.0
86.0,82.5
105.33333333333333,61.666666666666664
96.0,68.0
102.66666666666667,75.66666666666667
102.0,62.0
108.33333333333333,64.0
102.0,76.5
105.0,61.0
110.0,65.0
85.0,84.0
107.0,69.5
99.5,69.0
107.0,66.5
96.5,67.0
99.5,79.0
111.0,66.0
98.33333333333333,69.33333333333333
96.0,96.0
96.5,64.5
108.5,67.5
101.0,77.0
99.0,64.0
108.0,70.0
109.0,63.75
102.0,76.0
108.5,60.5
93.0,92.0
108.75,64.25
97.0,64.0
104.66666666666667,72.33333333333333
100.5,63.0
104.0,73.5
98.0,63.0
92.5,82.0
91.0,95.0
101.0,75.0
91.66666666666667,91.33333333333333
93.0,80.0
98.5,65.0
98.0,89.0
93.5,78.5
104.5,59.5
107.0,65.0
97.66666666666667,66.66666666666667
108.33333333333333,65.33333333333333
92.5,81.0
107.0,61.0
99.0,64.0
95.0,73.0
98.0,88.0
103.5,63.0
97.66666666666667,67.0
105.5,66.0
105.66666666666667,68.33333333333333
98.5,64.5
108.0,66.0
97.5,64.5
90.0,82.0
108.5,61.5
105.5,64.0
95.0,72.0
95.5,96.0
95.0,73.0
98.0,64.0
103.0,58.5
96.0,94.0
109.0,63.5
89.0,83.0
110.0,63.5
97.0,62.0
106.5,68.0
102.5,58.5
109.0,60.5
100.5,62.5
98.0,93.0
96.0,64.0
108.0,63.5
96.0,63.5
68.5,74.0
89.0,91.0
105.0,59.333333333333336
96.0,66.0
97.0,73.33333333333333
98.0,61.0
98.0,92.0
108.0,63.0
95.0,72.0
99.0,78.0
95.0,64.0
108.0,62.0
100.25,62.0
95.0,93.0
106.0,61.5
106.75,64.5
96.0,68.0
104.0,57.5
106.0,66.0
99.0,62.0
100.5,85.0
102.0,75.66666666666667
95.0,63.0
107.5,64.0
99.0,86.0
99.5,60.5
93.0,78.0
95.5,61.0
104.0,69.0
102.0,76.0
