x,y
109.0,58.5
121.66666666666667,61.333333333333336
107.5,60.5
121.0,61.0
109.0,80.0
118.0,56.5
104.0,69.0
121.66666666666667,62.0
111.66666666666667,56.666666666666664
119.0,55.5
122.0,61.0
108.66666666666667,60.0
121.0,57.0
110.2,57.0
97.0,88.0
108.5,58.5
105.0,65.5
81.0,65.0
118.0,64.5
121.0,55.0
114.0,56.0
105.0,66.0
122.5,56.5
119.0,64.0
120.5,58.5
106.5,61.5
121.0,61.5
108.0,58.0
113.5,67.0
113.0,58.5
122.0,60.0
108.33333333333333,59.666666666666664
120.33333333333333,61.333333333333336
118.5,57.5
106.5,60.0
118.0,64.0
112.0,57.5
119.5,62.5
103.0,70.0
119.0,62.5
73.0,68.0
108.5,57.0
109.5,78.0
120.5,57.0
110.33333333333333,57.0
119.0,57.0
117.0,63.0
106.66666666666667,60.666666666666664
121.0,55.0
109.0,56.0
120.5,60.5
109.0,55.5
105.0,66.0
110.0,57.0
117.0,54.0
107.0,81.0
120.0,57.5
105.0,63.0
118.5,58.0
109.5,56.0
117.0,57.0
113.0,66.0
106.5,59.0
114.0,65.5
118.75,55.25
108.6,57.2
117.0,63.0
109.0,75.66666666666667
112.0,66.0
110.5,57.0
118.0,56.5
108.0,79.0
107.75,57.0
119.0,61.0
108.83333333333333,56.5
115.0909090909091,55.09090909090909
112.0,69.0
118.33333333333333,58.0
114.0,55.0
119.0,53.0
110.5,55.0
111.0,66.0
119.0,62.5
98.5,84.0
106.33333333333333,58.0
116.0,53.0
108.66666666666667,56.5
106.0,83.0
118.0,55.0
106.5,59.5
115.0,63.0
118.66666666666667,56.333333333333336
114.0,53.333333333333336
105.0,64.0
109.0,54.5
106.0,61.0
115.33333333333333,56.666666666666664
119.0,57.0
104.5,61.0
106.66666666666667,56.0
115.0,53.0
109.33333333333333,56.666666666666664
99.0,75.0
109.0,53.5
118.0,59.0
107.5,56.5
112.0,65.0
111.125,55.375
116.0,53.5
112.0,56.0
118.5,59.5
119.0,53.0
108.33333333333333,55.666666666666664
112.5,65.5
109.0,54.0
115.0,59.0
109.0,57.0
117.5,56.0
103.5,61.5
115.0,52.0
108.0,52.5
118.33333333333333,56.666666666666664
108.0,56.0
117.0,59.0
110.0,54.5
108.0,80.0
116.5,58.25
109.5,56.5
39.0,86.0
109.0,54.666666666666664
106.0,56.0
116.0,57.666666666666664
104.0,61.0
107.5,55.5
103.0,63.0
105.0,56.0
75.0,62.0
108.75,56.0
40.0,77.0
106.5,55.5
118.0,59.0
108.5,55.5
107.5,69.5
106.0,54.0
104.5,60.0
107.0,53.0
115.75,59.25
103.0,67.0
107.0,55.333333333333336
113.5,62.0
103.5,58.5
117.0,53.0
106.25,56.25
105.5,53.5
117.5,53.0
79.0,72.0
112.0,52.0
108.0,78.0
107.0,53.666666666666664
114.66666666666667,55.0
107.33333333333333,55.666666666666664
108.0,53.0
116.5,53.0
105.66666666666667,54.666666666666664
112.0,63.0
117.0,59.0
105.5,53.0
115.5,59.5
109.0,71.0
113.16666666666667,54.833333333333336
118.0,54.0
109.5,52.75
116.5,54.5
105.66666666666667,55.333333333333336
104.5,59.5
106.0,56.0
110.0,67.0
112.0,52.5
113.28571428571429,56.0
107.0,72.0
102.0,63.0
105.5,53.0
117.0,51.0
114.0,60.0
102.0,61.0
106.5,54.5
103.0,59.5
116.5,58.5
114.5,54.0
108.75,52.75
103.5,62.0
108.0,54.666666666666664
2.0,53.0
105.66666666666667,54.0
116.0,52.0
104.5,52.5
102.0,61.5
111.33333333333333,62.333333333333336
114.0,56.5
107.5,53.0
105.5,56.5
109.5,56.0
111.5,63.5
102.5,58.0
108.0,70.0
108.66666666666667,52.666666666666664
116.5,55.5
104.0,53.0
112.5,50.5
109.0,53.0
114.0,52.0
103.0,58.5
69.0,63.0
105.33333333333333,55.0
115.5,52.0
70.0,62.0
108.5,53.5
116.0,53.0
110.0,53.333333333333336
115.0,53.0
104.75,54.75
113.5,52.5
104.0,54.333333333333336
111.0,95.0
113.0,60.5
106.5,53.5
114.0,56.0
103.5,56.75
116.0,51.333333333333336
108.66666666666667,53.666666666666664
109.0,74.0
106.5,52.0
113.0,62.0
106.5,54.0
115.5,57.5
111.0,50.0
103.5,52.5
112.0,55.0
104.5,55.0
114.75,54.0
104.0,51.5
110.0,63.0
113.0,53.0
101.0,59.5
114.0,53.75
108.0,53.0
113.66666666666667,51.0
107.0,54.0
111.33333333333333,60.666666666666664
113.0,55.5
105.0,52.5
112.0,60.0
110.25,53.25
109.0,64.0
102.5,53.5
115.0,55.0
101.5,57.5
115.0,57.5
108.0,52.0
101.0,59.0
114.33333333333333,52.666666666666664
106.66666666666667,54.333333333333336
113.0,59.0
101.66666666666667,58.333333333333336
111.0,58.0
103.5,54.0
113.5,51.5
103.66666666666667,53.0
106.66666666666667,53.333333333333336
111.0,57.0
111.66666666666667,51.333333333333336
108.0,67.0
103.0,51.5
111.5,58.0
101.0,57.0
110.0,50.0
112.0,59.0
113.0,54.0
102.0,51.0
114.66666666666667,53.666666666666664
109.0,65.5
111.75,54.0
108.0,66.0
110.5,60.5
103.0,53.0
114.0,49.5
111.5,59.5
111.0,54.0
102.33333333333333,56.0
114.0,55.5
111.5,52.5
102.0,53.0
110.0,51.0
105.5,53.5
101.5,52.0
109.66666666666667,51.333333333333336
100.25,57.75
114.0,52.0
102.0,54.0
73.0,70.0
104.0,54.5
111.0,55.75
108.0,66.0
102.0,51.5
9.0,75.0
112.0,52.5
108.0,64.5
111.66666666666667,49.333333333333336
87.0,75.0
104.4,53.8
109.5,57.5
110.33333333333333,51.0
103.0,56.0
111.33333333333333,55.333333333333336
111.0,51.5
103.33333333333333,52.666666666666664
108.66666666666667,49.0
102.33333333333333,53.333333333333336
26.5,53.5
108.0,77.0
109.5,52.25
109.0,61.5
111.66666666666667,56.0
103.0,53.0
112.0,52.0
54.0,49.0
101.5,53.0
106.8,50.6
101.0,75.0
110.0,52.5
72.0,61.0
107.5,50.0
104.0,55.0
112.0,55.5
108.0,48.0
101.0,54.0
53.0,49.0
109.5,49.0
109.0,61.0
101.0,51.0
99.33333333333333,60.333333333333336
109.5,55.5
102.0,52.0
99.5,57.5
110.0,51.0
103.0,53.75
111.33333333333333,53.0
102.83333333333333,53.0
112.5,53.5
99.0,56.0
100.5,52.5
87.0,74.0
105.75,52.75
99.0,63.0
106.5,53.5
109.33333333333333,50.833333333333336
100.66666666666667,53.0
111.0,55.0
101.5,53.0
110.0,51.0
105.5,50.5
99.0,65.0
100.0,52.0
108.66666666666667,52.666666666666664
104.0,64.0
100.5,53.0
109.0,47.5
108.0,74.0
100.5,52.0
111.0,52.5
99.0,51.0
110.0,48.5
103.0,52.25
109.0,59.0
109.5,53.0
99.0,54.0
102.5,49.5
108.66666666666667,55.0
100.33333333333333,51.333333333333336
98.0,56.0
109.5,50.0
106.33333333333333,50.333333333333336
108.66666666666667,49.333333333333336
102.0,54.0
108.66666666666667,58.333333333333336
108.0,49.0
98.33333333333333,57.333333333333336
103.0,53.0
109.0,54.5
101.66666666666667,51.666666666666664
110.5,51.0
101.33333333333333,51.666666666666664
108.66666666666667,49.666666666666664
80.0,71.0
99.0,50.5
105.0,71.0
99.5,54.5
107.66666666666667,49.333333333333336
100.0,52.0
108.5,51.0
99.0,50.0
109.5,52.0
109.5,56.5
101.5,53.0
100.0,56.0
107.5,48.5
102.0,53.0
107.66666666666667,49.666666666666664
98.0,57.0
110.0,53.0
102.0,52.0
109.0,56.5
111.0,49.0
102.0,54.5
108.0,74.0
109.0,55.25
108.0,49.0
108.66666666666667,53.333333333333336
106.5,51.0
109.5,55.0
110.0,50.0
107.66666666666667,52.333333333333336
97.33333333333333,57.0
106.66666666666667,51.333333333333336
97.0,58.0
108.0,52.5
109.0,47.0
108.0,57.333333333333336
102.125,52.875
106.66666666666667,51.0
97.5,57.5
107.0,60.0
110.0,51.5
101.66666666666667,53.0
107.0,53.5
97.0,55.0
106.0,64.0
97.0,51.0
107.0,49.25
98.0,53.5
108.0,58.0
108.4,49.4
101.0,51.333333333333336
106.0,50.333333333333336
99.0,55.0
105.8,54.6
98.0,55.0
108.33333333333333,50.0
108.6,54.4
105.66666666666667,49.0
103.0,47.5
98.0,66.0
102.5,52.0
98.0,62.0
103.5,51.0
110.0,57.0
106.5,62.0
101.5,50.5
111.0,53.0
96.66666666666667,55.333333333333336
107.0,75.0
100.5,53.5
106.25,50.75
101.0,52.5
108.5,54.5
98.0,54.0
108.0,50.0
112.0,69.0
96.5,57.5
97.0,50.0
107.5,53.75
107.5,50.5
107.0,56.0
107.5,47.75
99.0,55.0
100.0,50.5
96.0,54.5
106.25,52.75
96.0,55.5
106.33333333333333,50.333333333333336
98.33333333333333,53.666666666666664
106.0,62.0
108.5,56.0
27.0,34.0
97.0,53.0
107.0,58.0
102.5,52.0
69.0,50.0
103.5,49.0
97.0,58.5
107.0,57.0
105.33333333333333,48.666666666666664
107.0,52.333333333333336
95.0,51.0
107.0,50.5
69.0,50.0
105.0,53.8
99.0,54.0
106.75,50.5
96.33333333333333,59.666666666666664
103.66666666666667,49.333333333333336
107.5,57.5
97.5,52.0
108.33333333333333,51.0
100.5,52.5
104.33333333333333,49.333333333333336
102.5,46.0
98.0,56.0
107.66666666666667,53.666666666666664
105.5,47.5
109.0,55.0
106.5,49.5
107.0,54.5
96.33333333333333,52.333333333333336
106.0,56.5
105.0,47.5
105.0,55.0
107.5,49.5
101.66666666666667,53.666666666666664
106.33333333333333,51.666666666666664
97.0,53.0
105.0,53.0
103.0,46.5
96.0,55.0
106.0,51.0
99.75,54.0
108.0,51.0
97.33333333333333,55.0
105.5,60.5
106.5,50.5
103.0,46.0
97.0,52.0
106.0,50.57142857142857
105.0,61.0
97.0,54.5
104.5,50.0
95.5,56.5
108.5,53.5
103.85714285714286,48.142857142857146
95.5,52.0
106.0,50.0
98.0,50.0
95.0,57.5
105.0,46.0
97.0,60.0
106.66666666666667,53.333333333333336
99.33333333333333,52.333333333333336
108.5,53.5
99.0,51.5
100.0,47.0
105.0,48.0
96.5,56.5
107.0,52.0
100.0,51.0
105.0,60.0
107.0,49.666666666666664
94.0,53.0
97.0,63.5
106.0,52.0
94.5,51.5
104.0,53.0
104.75,50.25
105.5,53.5
94.0,54.0
101.0,49.5
107.0,52.0
107.0,74.0
100.33333333333333,48.333333333333336
105.66666666666667,50.666666666666664
96.0,62.0
102.5,48.25
96.66666666666667,55.333333333333336
102.0,50.333333333333336
105.0,52.0
95.0,54.0
105.5,55.0
