timestamp,x,y
7782482,101,58
7782488,106,64
7782493,106,58
7782528,105,61
7782529,102,60
7782530,86,77
7782535,91,80
7782574,85,76
7782628,99,59
7782638,85,89
7782644,93,78
7782658,101,61
7782662,97,64
7782701,96,72
7782718,109,61
7782751,91,89
7782754,109,60
7782760,103,59
7782805,94,86
7782813,108,62
7782841,109,59
7782848,98,61
7782853,102,72
7782860,55,50
7782940,102,74
7783000,95,89
7783032,101,59
7783034,104,58
7783036,99,60
7783049,106,62
7783079,98,60
7783091,106,67
7783092,109,64
7783095,97,72
7783100,105,57
7783143,102,60
7783150,108,59
7783164,108,58
7783190,109,60
7783196,100,71
7783271,104,61
7783283,109,65
7783343,109,59
7783361,106,66
7783363,82,72
7783370,100,63
7783422,104,60
7783433,99,58
7783452,105,68
7783472,107,65
7783479,101,61
7783495,102,71
7783504,99,59
7783511,106,56
7783526,109,61
7783529,90,79
7783556,96,92
7783571,108,57
7783591,96,72
7783594,109,65
7783609,104,68
7783613,108,60
7783616,106,57
7783626,90,81
7783659,100,71
7783674,97,62
7783679,97,63
7783681,108,64
7783697,103,70
7783717,95,73
7783720,96,67
7783749,103,65
7783752,102,60
7783765,104,60
7783787,101,63
7783792,104,57
7783836,89,79
7783837,93,85
7783840,101,60
7783841,87,77
7783861,104,62
7783868,93,79
7783870,105,56
7783872,101,58
7783880,92,79
7783889,105,63
7783893,107,57
7783954,107,65
7783955,98,60
7783967,101,81
7784004,102,78
7784019,101,63
7784020,101,70
7784036,96,68
7784051,105,57
7784061,87,86
7784071,98,63
7784073,103,69
7784095,103,58
7784095,106,56
7784100,105,62
7784165,109,62
7784167,101,58
7784204,96,69
7784205,91,81
7784249,102,69
7784263,101,81
7784273,101,82
7784300,94,74
7784361,103,75
7784392,109,61
7784433,97,91
7784435,108,62
7784443,105,60
7784444,100,62
7784513,95,75
7784530,107,66
7784535,105,67
7784545,93,83
7784557,97,71
7784592,106,67
7784615,93,85
7784621,97,82
7784671,92,83
7784699,96,66
7784709,95,82
7784728,107,56
7784773,103,75
7784781,98,60
7784872,93,76
7784884,109,65
7784929,101,82
7784932,108,65
7784938,108,57
7784949,97,82
7784965,96,65
7784994,95,70
7784997,106,59
7785010,101,78
7785014,104,59
7785039,99,63
7785080,105,69
7785082,104,57
7785096,109,59
7785097,99,58
7785104,101,67
7785115,104,70
7785117,97,91
7785217,102,65
7785244,99,57
7785259,104,67
7785316,107,59
7785332,94,85
7785347,98,81
7785349,93,85
7785361,109,61
7785366,96,67
7785370,109,63
7785383,108,65
7785435,103,71
7785437,104,59
7785447,100,77
7785493,106,59
7785501,102,67
7785518,103,58
7785527,102,74
7785529,102,72
7785531,100,61
7785547,100,63
7785558,106,57
7785606,105,56
7785608,97,62
7785614,104,57
7785619,100,62
7785640,98,81
7785670,104,64
7785691,88,78
7785694,96,80
7785701,106,64
7785705,101,80
7785726,102,59
7785754,109,61
7785770,93,85
7785807,94,85
7785814,101,63
7785882,100,61
7785887,95,73
7785899,105,57
7785912,107,56
7785921,109,65
7785940,98,59
7785958,109,62
7785962,99,58
7785974,103,73
7785996,96,80
7786050,103,75
7786052,95,76
7786095,100,79
7786121,94,74
7786126,99,59
7786127,96,65
7786144,106,59
7786147,107,61
7786162,107,58
7786163,96,69
7786170,103,58
7786179,109,79
7786197,99,60
7786204,105,57
7786219,96,66
7786252,104,57
7786257,101,75
7786287,97,61
7786322,104,59
7786323,101,65
7786323,102,59
7786327,103,75
7786329,103,65
7786337,108,65
7786354,95,76
7786387,104,60
7786388,103,59
7786398,103,60
7786415,105,61
7786421,97,65
7786432,100,58
7786450,96,64
7786455,105,66
7786492,104,58
7786493,101,60
7786508,108,57
7786525,107,63
7786533,106,59
7786540,110,62
7786558,97,62
7786558,104,59
7786563,100,77
7786579,103,60
7786582,98,59
7786583,96,68
7786628,104,75
7786636,107,59
7786646,99,57
7786708,89,90
7786739,95,74
7786780,99,62
7786793,109,60
7786816,102,76
7786818,104,63
7786818,105,68
7786820,86,79
7786833,105,57
7786853,101,75
7786860,92,81
7786866,100,75
7786873,101,58
