timestamp,x,y
22345850,121,62
22345902,105,65
22345910,115,69
22345922,108,85
22345936,112,70
22345995,112,71
22346003,114,61
22346170,117,60
22346173,97,80
22346247,116,59
22346303,110,60
22346556,118,67
22346569,107,62
22346650,110,59
22346666,95,82
22346697,117,66
22346814,119,58
22346862,108,63
22346988,95,80
22347006,96,80
22347032,120,62
22347135,117,61
22347319,114,69
22347436,109,60
22347453,120,61
22347456,34,111
22347537,97,79
22347623,109,80
22347653,120,63
22347694,119,66
22347741,106,66
22347765,74,68
22347820,104,68
22347852,116,59
22347861,111,71
22347862,111,58
22348024,107,63
22348094,120,59
22348197,115,68
22348260,119,57
22348334,106,63
22348481,119,57
22348504,110,59
22348583,114,58
22348585,109,82
22348720,110,79
22348799,121,61
22348870,110,73
22348901,110,80
22348931,109,81
22349016,114,60
22349026,119,65
22349030,120,57
22349044,120,62
22349058,113,60
22349094,110,79
22349127,112,70
22349153,106,87
22349173,117,58
22349240,108,60
22349320,93,84
22349328,113,60
22349354,108,61
22349396,111,73
22349510,117,67
22349598,119,62
22349604,74,69
22349618,109,73
22349746,113,59
22349850,109,77
22349860,112,60
22349870,111,69
22349978,107,62
22350037,108,60
22350053,114,59
22350120,109,66
22350208,94,83
22350232,118,57
22350257,110,72
22350333,111,58
22350356,109,59
22350393,113,58
22350578,95,84
22350579,95,81
22350595,118,67
22350634,111,72
22350639,107,61
22350718,107,88
22350936,118,66
22350999,120,61
22351060,91,93
22351090,119,65
22351430,104,66
22351456,96,83
22351463,98,76
22351498,112,71
22351508,116,67
22351583,112,70
22351614,115,59
22351670,118,66
22351678,119,57
22351946,111,57
22352010,95,85
22352036,114,57
22352038,109,76
22352050,114,68
22352196,112,69
22352210,110,58
22352278,109,60
22352325,95,83
22352418,109,59
22352452,114,59
22352571,116,58
22352804,119,62
22353065,113,58
22353139,117,58
22353273,110,79
22353385,120,58
22353484,111,57
22353552,117,57
22353806,119,59
22353879,111,60
22353911,113,58
22353965,108,59
22353984,109,73
22354018,94,84
22354053,98,80
22354054,102,71
22354132,108,71
22354200,105,63
22354333,116,58
22354388,119,63
22354423,98,92
22354521,120,57
22354522,110,58
22354633,118,57
22354738,118,56
22354846,112,59
22355047,118,65
22355101,109,72
22355233,37,92
22355244,109,81
22355291,74,76
22355349,117,57
22355462,109,58
22355614,119,62
22355649,106,61
22355749,119,65
22355750,107,60
22355823,93,93
22355863,103,81
22355903,118,65
22355918,106,68
22356031,108,59
22356184,92,93
22356383,116,66
22356404,109,80
22356511,114,67
22356537,96,79
22356596,119,58
22356602,113,67
22356610,111,68
22356646,110,57
22356648,83,106
22356660,111,58
22356680,110,82
22356696,109,58
22356773,119,61
22356780,113,59
22356804,111,59
22356807,90,83
22356967,103,79
22356973,116,57
22357008,112,59
22357162,116,62
22357207,105,62
22357238,119,60
22357246,119,64
22357275,120,57
22357293,107,85
22357387,113,68
22357507,110,57
22357566,107,59
22357633,107,65
22357647,109,73
22357761,119,62
22357806,108,73
22357812,110,78
22357839,111,56
22357849,119,63
22358007,105,87
22358022,110,70
22358023,116,61
22358059,118,61
22358081,108,60
22358306,118,64
22358375,117,65
22358486,119,58
22358525,118,66
22358629,117,66
22358670,104,66
22358777,106,61
22358819,114,58
22358867,117,56
22358893,119,60
22358918,112,58
22358980,109,57
22359064,118,64
22359093,119,61
22359109,119,59
22359214,95,80
22359245,106,65
22359290,107,62
22359298,111,70
22359332,116,71
22359350,113,67
22359407,116,67
22359475,110,71
22359530,74,75
22359549,105,64
22359744,106,60
22359875,119,57
22359965,115,57
22359996,117,65
22360002,108,58
22360051,110,56
22360079,109,57
22360449,108,59
22360460,111,56
22360461,107,59
22360570,112,60
22360594,116,57
22360648,119,59
22360652,105,61
22360661,119,60
22360695,109,80
22360761,112,55
22360922,104,63
22360969,35,105
22360983,104,81
22361010,83,107
22361067,111,55
22361182,118,65
22361300,116,56
22361313,109,71
22361340,108,58
22361373,110,56
22361401,110,72
22361500,116,60
22361551,115,58
22361582,118,58
22361638,119,57
22361650,110,67
22361665,34,104
22361681,35,105
22361732,107,60
22361753,113,56
22361783,110,70
22361874,95,82
22362138,111,59
22362176,115,57
22362302,106,59
22362338,118,55
22362367,116,65
22362369,114,66
22362424,35,105
22362426,111,58
22362483,34,104
22362498,108,81
22362498,118,60
22362507,118,62
22362588,109,72
22362590,110,69
22362718,96,77
22362786,114,57
22362938,111,55
22362982,114,57
22363005,119,56
22363079,106,60
