timestamp,x,y
1470000000000000.0,23,77
1470000000000000.0,55,59
1470000000000000.0,17,62
1470000000000000.0,17,62
1470000000000000.0,23,77
1470000000000000.0,47,55
1470000000000000.0,74,69
1470000000000000.0,32,9
1470000000000000.0,26,77
1470000000000000.0,55,59
1470000000000000.0,46,57
1470000000000000.0,48,58
1470000000000000.0,19,65
1470000000000000.0,55,59
1470000000000000.0,53,55
1470000000000000.0,51,56
1470000000000000.0,44,59
1470000000000000.0,49,56
1470000000000000.0,55,56
1470000000000000.0,55,60
1470000000000000.0,54,56
1470000000000000.0,56,55
1470000000000000.0,23,77
1470000000000000.0,46,56
1470000000000000.0,51,67
1470000000000000.0,53,60
1470000000000000.0,40,64
1470000000000000.0,55,59
1470000000000000.0,52,55
1470000000000000.0,33,70
1470000000000000.0,26,87
1470000000000000.0,48,54
1470000000000000.0,53,57
1470000000000000.0,52,58
1470000000000000.0,54,57
1470000000000000.0,41,62
1470000000000000.0,41,61
1470000000000000.0,36,69
1470000000000000.0,14,69
1470000000000000.0,53,64
1470000000000000.0,40,63
1470000000000000.0,55,56
1470000000000000.0,52,64
1470000000000000.0,53,67
1470000000000000.0,55,60
1470000000000000.0,49,53
1470000000000000.0,51,56
1470000000000000.0,52,61
1470000000000000.0,53,61
1470000000000000.0,14,69
1470000000000000.0,35,69
1470000000000000.0,49,57
1470000000000000.0,7,127
1470000000000000.0,72,46
1470000000000000.0,52,67
1470000000000000.0,43,60
1470000000000000.0,35,69
1470000000000000.0,48,58
1470000000000000.0,47,55
1470000000000000.0,45,57
1470000000000000.0,51,65
1470000000000000.0,53,69
1470000000000000.0,55,57
1470000000000000.0,40,63
1470000000000000.0,56,77
1470000000000000.0,34,69
1470000000000000.0,52,57
1470000000000000.0,55,57
1470000000000000.0,55,68
1470000000000000.0,50,54
1470000000000000.0,56,58
1470000000000000.0,51,59
1470000000000000.0,48,53
1470000000000000.0,47,58
1470000000000000.0,49,55
1470000000000000.0,53,54
1470000000000000.0,49,66
1470000000000000.0,55,58
1470000000000000.0,56,59
1470000000000000.0,48,54
1470000000000000.0,50,59
1470000000000000.0,56,62
1470000000000000.0,46,91
1470000000000000.0,51,67
1470000000000000.0,50,54
1470000000000000.0,53,67
1470000000000000.0,48,56
1470000000000000.0,53,56
1470000000000000.0,56,61
1470000000000000.0,49,57
1470000000000000.0,53,56
1470000000000000.0,50,54
1470000000000000.0,55,56
1470000000000000.0,50,56
1470000000000000.0,57,61
1470000000000000.0,46,56
1470000000000000.0,44,58
1470000000000000.0,56,59
1470000000000000.0,37,65
1470000000000000.0,48,58
1470000000000000.0,47,59
1470000000000000.0,50,66
1470000000000000.0,45,57
1470000000000000.0,54,67
1470000000000000.0,50,54
1470000000000000.0,56,57
1470000000000000.0,54,59
1470000000000000.0,42,60
1470000000000000.0,52,55
1470000000000000.0,93,59
1470000000000000.0,3,58
1470000000000000.0,50,61
1470000000000000.0,55,62
1470000000000000.0,55,61
1470000000000000.0,43,59
1470000000000000.0,52,68
1470000000000000.0,48,53
1470000000000000.0,47,54
1470000000000000.0,51,61
1470000000000000.0,25,85
1470000000000000.0,51,58
1470000000000000.0,93,59
1470000000000000.0,54,55
1470000000000000.0,46,55
1470000000000000.0,53,61
1470000000000000.0,41,62
1470000000000000.0,53,57
1470000000000000.0,54,63
1470000000000000.0,51,69
1470000000000000.0,51,67
1470000000000000.0,50,69
1470000000000000.0,53,60
1470000000000000.0,49,54
1470000000000000.0,71,46
1470000000000000.0,5,68
1470000000000000.0,45,57
1470000000000000.0,49,70
1470000000000000.0,50,67
1470000000000000.0,93,59
1470000000000000.0,53,62
1470000000000000.0,49,55
1470000000000000.0,44,58
1470000000000000.0,53,60
1470000000000000.0,53,69
1470000000000000.0,55,57
1470000000000000.0,43,59
1470000000000000.0,54,57
1470000000000000.0,38,65
1470000000000000.0,49,70
1470000000000000.0,51,55
1470000000000000.0,93,59
1470000000000000.0,50,56
1470000000000000.0,57,59
1470000000000000.0,53,54
1470000000000000.0,31,72
1470000000000000.0,54,60
1470000000000000.0,25,83
1470000000000000.0,50,53
1470000000000000.0,53,60
1470000000000000.0,48,53
1470000000000000.0,42,60
1470000000000000.0,57,60
1470000000000000.0,48,63
1470000000000000.0,49,57
1470000000000000.0,49,55
1470000000000000.0,40,63
1470000000000000.0,47,54
1470000000000000.0,53,57
1470000000000000.0,51,65
1470000000000000.0,44,59
1470000000000000.0,49,70
1470000000000000.0,52,58
1470000000000000.0,32,72
1470000000000000.0,41,61
1470000000000000.0,52,57
1470000000000000.0,31,72
1470000000000000.0,46,55
1470000000000000.0,53,56
1470000000000000.0,52,69
1470000000000000.0,48,56
1470000000000000.0,46,56
1470000000000000.0,54,55
1470000000000000.0,47,57
1470000000000000.0,49,55
1470000000000000.0,44,70
1470000000000000.0,69,48
1470000000000000.0,52,64
1470000000000000.0,52,60
1470000000000000.0,49,70
1470000000000000.0,48,108
1470000000000000.0,52,61
1470000000000000.0,50,66
1470000000000000.0,54,59
1470000000000000.0,51,64
1470000000000000.0,5,123
1470000000000000.0,51,67
1470000000000000.0,46,71
1470000000000000.0,50,56
1470000000000000.0,48,55
1470000000000000.0,56,56
1470000000000000.0,101,33
1470000000000000.0,49,55
1470000000000000.0,54,56
1470000000000000.0,54,58
1470000000000000.0,51,55
1470000000000000.0,55,60
1470000000000000.0,48,56
1470000000000000.0,51,64
1470000000000000.0,44,65
1470000000000000.0,55,58
1470000000000000.0,39,64
